0.4353 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
52.7721 	EXP 	Created allDone = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='allDone', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='You are all done. Thank you!', units='height', win=Window(...), wrapWidth=1)
52.8038 	WARNING 	t of last frame was 2895.16ms (=1/0)
52.8038 	EXP 	text_top: autoDraw = True
52.8038 	EXP 	text_bottom: autoDraw = True
52.8038 	EXP 	ccimage: autoDraw = True
52.8253 	WARNING 	t of last frame was 21.41ms (=1/46)
53.9451 	DATA 	Keypress: space
53.9656 	DEBUG 	Read csv file with pandas: Designs/design6.csv
53.9684 	DEBUG 	Clearing unnamed columns from Designs/design6.csv
53.9688 	EXP 	Imported Designs/design6.csv as conditions, 4 conditions, 2 params
53.9690 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
53.9693 	EXP 	New trial (rep=0, index=0): OrderedDict([('Block_type', 'feat_face'), ('instruction_text', 'Press J for same or F for different faces. \nIf you see the + change colors press <SPACE>. \n\nPress <SPACE> to start!')])
54.0100 	WARNING 	t of last frame was 53.21ms (=1/18)
54.0100 	EXP 	ccimage: size = [0.42800000000000005, 0.2699]
54.0100 	EXP 	text_top: autoDraw = False
54.0100 	EXP 	text_bottom: autoDraw = False
54.0100 	EXP 	ccimage: autoDraw = False
54.0100 	EXP 	text_3: text = 'Press J for same or F for different faces. \nIf you see the + change colors press <SPACE>. \n\nPress <SPACE> to start!'
54.0100 	EXP 	text_3: autoDraw = True
54.8463 	DATA 	Keypress: space
56.6234 	EXP 	Created sequence: sequential, trialTypes=1, nReps=48, seed=None
56.6239 	EXP 	New trial (rep=0, index=0): None
56.6344 	DATA 	Keypress: space
56.6393 	EXP 	text_3: autoDraw = False
56.6393 	EXP 	text_4: color = 'pink (named)'
56.6393 	EXP 	target_image: pos = array([-0.17295,  0.     ])
56.6393 	EXP 	target_image: size = array([0.17295, 0.17295])
56.6393 	EXP 	target_image: image = 'Stimuli/f15.png'
56.6393 	EXP 	text_4: autoDraw = True
56.6393 	EXP 	target_image: autoDraw = True
56.8404 	EXP 	text_4: autoDraw = False
56.8404 	EXP 	target_image: autoDraw = False
56.8404 	EXP 	text: color = 'pink (named)'
56.8404 	EXP 	text: autoDraw = True
57.1404 	EXP 	text: autoDraw = False
57.1404 	EXP 	text_5: color = 'pink (named)'
57.1404 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
57.1404 	EXP 	probe_image: size = array([0.17295, 0.17295])
57.1404 	EXP 	probe_image: image = 'Stimuli/f15.png'
57.1404 	EXP 	text_5: autoDraw = True
57.1404 	EXP 	probe_image: autoDraw = True
57.3403 	EXP 	text_5: autoDraw = False
57.3403 	EXP 	probe_image: autoDraw = False
57.3403 	EXP 	text_2: color = 'pink (named)'
57.3403 	EXP 	text_2: autoDraw = True
58.0619 	DATA 	Keypress: s
59.0441 	EXP 	New trial (rep=1, index=0): None
59.0531 	DATA 	Keypress: j
59.0571 	EXP 	text_2: autoDraw = False
59.0571 	EXP 	text_4: color = 'pink (named)'
59.0571 	EXP 	target_image: pos = array([-0.17295,  0.     ])
59.0571 	EXP 	target_image: size = array([0.17295, 0.17295])
59.0571 	EXP 	target_image: image = 'Stimuli/f142.png'
59.0571 	EXP 	text_4: autoDraw = True
59.0571 	EXP 	target_image: autoDraw = True
59.2596 	EXP 	text_4: autoDraw = False
59.2596 	EXP 	target_image: autoDraw = False
59.2596 	EXP 	text_4: autoDraw = False
59.2596 	EXP 	target_image: autoDraw = False
59.2596 	EXP 	text: color = 'pink (named)'
59.2596 	EXP 	text: autoDraw = True
59.5728 	EXP 	text: autoDraw = False
59.5728 	EXP 	text_5: color = 'pink (named)'
59.5728 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
59.5728 	EXP 	probe_image: size = array([0.17295, 0.17295])
59.5728 	EXP 	probe_image: image = 'Stimuli/f24.png'
59.5728 	EXP 	text_5: autoDraw = True
59.5728 	EXP 	probe_image: autoDraw = True
59.7736 	EXP 	text_5: autoDraw = False
59.7736 	EXP 	probe_image: autoDraw = False
59.7736 	EXP 	text_2: color = 'pink (named)'
59.7736 	EXP 	text_2: autoDraw = True
59.9099 	EXP 	New trial (rep=2, index=0): None
59.9186 	DATA 	Keypress: f
59.9229 	EXP 	text_2: autoDraw = False
59.9229 	EXP 	text_4: color = 'pink (named)'
59.9229 	EXP 	target_image: pos = array([-0.17295,  0.     ])
59.9229 	EXP 	target_image: size = array([0.17295, 0.17295])
59.9229 	EXP 	target_image: image = 'Stimuli/f131.png'
59.9229 	EXP 	text_4: autoDraw = True
59.9229 	EXP 	target_image: autoDraw = True
60.1236 	EXP 	text_4: autoDraw = False
60.1236 	EXP 	target_image: autoDraw = False
60.1236 	EXP 	text_4: autoDraw = False
60.1236 	EXP 	target_image: autoDraw = False
60.1236 	EXP 	text: color = 'pink (named)'
60.1236 	EXP 	text: autoDraw = True
60.4235 	EXP 	text: autoDraw = False
60.4235 	EXP 	text: autoDraw = False
60.4235 	EXP 	text_5: color = 'pink (named)'
60.4235 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
60.4235 	EXP 	probe_image: size = array([0.17295, 0.17295])
60.4235 	EXP 	probe_image: image = 'Stimuli/f15.png'
60.4235 	EXP 	text_5: autoDraw = True
60.4235 	EXP 	probe_image: autoDraw = True
60.6237 	EXP 	text_5: autoDraw = False
60.6237 	EXP 	probe_image: autoDraw = False
60.6237 	EXP 	text_5: autoDraw = False
60.6237 	EXP 	probe_image: autoDraw = False
60.6237 	EXP 	text_2: color = 'pink (named)'
60.6237 	EXP 	text_2: autoDraw = True
60.7258 	EXP 	New trial (rep=3, index=0): None
60.7330 	DATA 	Keypress: f
60.7401 	EXP 	text_2: autoDraw = False
60.7401 	EXP 	text_4: color = 'pink (named)'
60.7401 	EXP 	target_image: pos = array([-0.17295,  0.     ])
60.7401 	EXP 	target_image: size = array([0.17295, 0.17295])
60.7401 	EXP 	target_image: image = 'Stimuli/f142.png'
60.7401 	EXP 	text_4: autoDraw = True
60.7401 	EXP 	target_image: autoDraw = True
60.9404 	EXP 	text_4: autoDraw = False
60.9404 	EXP 	target_image: autoDraw = False
60.9404 	EXP 	text_4: autoDraw = False
60.9404 	EXP 	target_image: autoDraw = False
60.9404 	EXP 	text: color = 'pink (named)'
60.9404 	EXP 	text: autoDraw = True
61.2404 	EXP 	text: autoDraw = False
61.2404 	EXP 	text_5: color = 'pink (named)'
61.2404 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
61.2404 	EXP 	probe_image: size = array([0.17295, 0.17295])
61.2404 	EXP 	probe_image: image = 'Stimuli/f15.png'
61.2404 	EXP 	text_5: autoDraw = True
61.2404 	EXP 	probe_image: autoDraw = True
61.4405 	EXP 	text_5: autoDraw = False
61.4405 	EXP 	probe_image: autoDraw = False
61.4405 	EXP 	text_2: color = 'pink (named)'
61.4405 	EXP 	text_2: autoDraw = True
61.4951 	EXP 	New trial (rep=4, index=0): None
61.5029 	DATA 	Keypress: f
61.5067 	EXP 	text_2: autoDraw = False
61.5067 	EXP 	text_4: color = 'pink (named)'
61.5067 	EXP 	target_image: pos = array([-0.17295,  0.     ])
61.5067 	EXP 	target_image: size = array([0.17295, 0.17295])
61.5067 	EXP 	target_image: image = 'Stimuli/f24.png'
61.5067 	EXP 	text_4: autoDraw = True
61.5067 	EXP 	target_image: autoDraw = True
61.7095 	EXP 	text_4: autoDraw = False
61.7095 	EXP 	target_image: autoDraw = False
61.7095 	EXP 	text_4: autoDraw = False
61.7095 	EXP 	target_image: autoDraw = False
61.7095 	EXP 	text: color = 'pink (named)'
61.7095 	EXP 	text: autoDraw = True
62.0236 	EXP 	text: autoDraw = False
62.0236 	EXP 	text_5: color = 'pink (named)'
62.0236 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
62.0236 	EXP 	probe_image: size = array([0.17295, 0.17295])
62.0236 	EXP 	probe_image: image = 'Stimuli/f24.png'
62.0236 	EXP 	text_5: autoDraw = True
62.0236 	EXP 	probe_image: autoDraw = True
62.2236 	EXP 	text_5: autoDraw = False
62.2236 	EXP 	probe_image: autoDraw = False
62.2236 	EXP 	text_2: color = 'pink (named)'
62.2236 	EXP 	text_2: autoDraw = True
62.2769 	EXP 	New trial (rep=5, index=0): None
62.2839 	DATA 	Keypress: f
62.2900 	EXP 	text_2: autoDraw = False
62.2900 	EXP 	text_4: color = 'pink (named)'
62.2900 	EXP 	target_image: pos = array([0.17295, 0.     ])
62.2900 	EXP 	target_image: size = array([0.17295, 0.17295])
62.2900 	EXP 	target_image: image = 'Stimuli/f15.png'
62.2900 	EXP 	text_4: autoDraw = True
62.2900 	EXP 	target_image: autoDraw = True
62.4929 	EXP 	text_4: autoDraw = False
62.4929 	EXP 	target_image: autoDraw = False
62.4929 	EXP 	text_4: autoDraw = False
62.4929 	EXP 	target_image: autoDraw = False
62.4929 	EXP 	text: color = 'pink (named)'
62.4929 	EXP 	text: autoDraw = True
62.7901 	EXP 	text: autoDraw = False
62.7901 	EXP 	text: autoDraw = False
62.7901 	EXP 	text_5: color = 'pink (named)'
62.7901 	EXP 	probe_image: pos = array([0.17295, 0.     ])
62.7901 	EXP 	probe_image: size = array([0.17295, 0.17295])
62.7901 	EXP 	probe_image: image = 'Stimuli/f15.png'
62.7901 	EXP 	text_5: autoDraw = True
62.7901 	EXP 	probe_image: autoDraw = True
62.9929 	EXP 	text_5: autoDraw = False
62.9929 	EXP 	probe_image: autoDraw = False
62.9929 	EXP 	text_5: autoDraw = False
62.9929 	EXP 	probe_image: autoDraw = False
62.9929 	EXP 	text_2: color = 'pink (named)'
62.9929 	EXP 	text_2: autoDraw = True
63.0274 	EXP 	New trial (rep=6, index=0): None
63.0342 	DATA 	Keypress: f
63.0400 	EXP 	text_2: autoDraw = False
63.0400 	EXP 	text_4: color = 'pink (named)'
63.0400 	EXP 	target_image: pos = array([-0.17295,  0.     ])
63.0400 	EXP 	target_image: size = array([0.17295, 0.17295])
63.0400 	EXP 	target_image: image = 'Stimuli/f15.png'
63.0400 	EXP 	text_4: autoDraw = True
63.0400 	EXP 	target_image: autoDraw = True
63.2404 	EXP 	text_4: autoDraw = False
63.2404 	EXP 	target_image: autoDraw = False
63.2404 	EXP 	text_4: autoDraw = False
63.2404 	EXP 	target_image: autoDraw = False
63.2404 	EXP 	text: color = 'pink (named)'
63.2404 	EXP 	text: autoDraw = True
63.5402 	EXP 	text: autoDraw = False
63.5402 	EXP 	text: autoDraw = False
63.5402 	EXP 	text_5: color = 'pink (named)'
63.5402 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
63.5402 	EXP 	probe_image: size = array([0.17295, 0.17295])
63.5402 	EXP 	probe_image: image = 'Stimuli/f131.png'
63.5402 	EXP 	text_5: autoDraw = True
63.5402 	EXP 	probe_image: autoDraw = True
63.6271 	DATA 	Keypress: j
63.7403 	EXP 	text_5: autoDraw = False
63.7403 	EXP 	probe_image: autoDraw = False
63.7403 	EXP 	text_5: autoDraw = False
63.7403 	EXP 	probe_image: autoDraw = False
63.7403 	EXP 	text_2: color = 'pink (named)'
63.7403 	EXP 	text_2: autoDraw = True
63.9097 	DATA 	Keypress: k
64.4084 	EXP 	New trial (rep=7, index=0): None
64.4155 	DATA 	Keypress: j
64.4235 	EXP 	text_2: autoDraw = False
64.4235 	EXP 	text_4: color = 'pink (named)'
64.4235 	EXP 	target_image: pos = array([0.17295, 0.     ])
64.4235 	EXP 	target_image: size = array([0.17295, 0.17295])
64.4235 	EXP 	target_image: image = 'Stimuli/f142.png'
64.4235 	EXP 	text_4: autoDraw = True
64.4235 	EXP 	target_image: autoDraw = True
64.5450 	DATA 	Keypress: f
64.6237 	EXP 	text_4: autoDraw = False
64.6237 	EXP 	target_image: autoDraw = False
64.6237 	EXP 	text: color = 'pink (named)'
64.6237 	EXP 	text: autoDraw = True
64.9235 	EXP 	text: autoDraw = False
64.9235 	EXP 	text_5: color = 'pink (named)'
64.9235 	EXP 	probe_image: pos = array([0.17295, 0.     ])
64.9235 	EXP 	probe_image: size = array([0.17295, 0.17295])
64.9235 	EXP 	probe_image: image = 'Stimuli/f142.png'
64.9235 	EXP 	text_5: autoDraw = True
64.9235 	EXP 	probe_image: autoDraw = True
65.1237 	EXP 	text_5: autoDraw = False
65.1237 	EXP 	probe_image: autoDraw = False
65.1237 	EXP 	text_5: autoDraw = False
65.1237 	EXP 	probe_image: autoDraw = False
65.1237 	EXP 	text_2: color = 'pink (named)'
65.1237 	EXP 	text_2: autoDraw = True
65.1770 	EXP 	New trial (rep=8, index=0): None
65.1843 	DATA 	Keypress: j
65.1900 	EXP 	text_2: autoDraw = False
65.1900 	EXP 	text_4: color = 'pink (named)'
65.1900 	EXP 	target_image: pos = array([-0.17295,  0.     ])
65.1900 	EXP 	target_image: size = array([0.17295, 0.17295])
65.1900 	EXP 	target_image: image = 'Stimuli/f15.png'
65.1900 	EXP 	text_4: autoDraw = True
65.1900 	EXP 	target_image: autoDraw = True
65.3905 	EXP 	text_4: autoDraw = False
65.3905 	EXP 	target_image: autoDraw = False
65.3905 	EXP 	text_4: autoDraw = False
65.3905 	EXP 	target_image: autoDraw = False
65.3905 	EXP 	text: color = 'pink (named)'
65.3905 	EXP 	text: autoDraw = True
65.5771 	DATA 	Keypress: f
65.6903 	EXP 	text: autoDraw = False
65.6903 	EXP 	text: autoDraw = False
65.6903 	EXP 	text_5: color = 'pink (named)'
65.6903 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
65.6903 	EXP 	probe_image: size = array([0.17295, 0.17295])
65.6903 	EXP 	probe_image: image = 'Stimuli/f24.png'
65.6903 	EXP 	text_5: autoDraw = True
65.6903 	EXP 	probe_image: autoDraw = True
65.7451 	DATA 	Keypress: j
65.8905 	EXP 	text_5: autoDraw = False
65.8905 	EXP 	probe_image: autoDraw = False
65.8905 	EXP 	text_5: autoDraw = False
65.8905 	EXP 	probe_image: autoDraw = False
65.8905 	EXP 	text_2: color = 'pink (named)'
65.8905 	EXP 	text_2: autoDraw = True
65.9758 	EXP 	New trial (rep=9, index=0): None
65.9831 	DATA 	Keypress: f
65.9902 	EXP 	text_2: autoDraw = False
65.9902 	EXP 	text_4: color = 'pink (named)'
65.9902 	EXP 	target_image: pos = array([-0.17295,  0.     ])
65.9902 	EXP 	target_image: size = array([0.17295, 0.17295])
65.9902 	EXP 	target_image: image = 'Stimuli/f131.png'
65.9902 	EXP 	text_4: autoDraw = True
65.9902 	EXP 	target_image: autoDraw = True
66.1594 	DATA 	Keypress: j
66.1928 	EXP 	text_4: autoDraw = False
66.1928 	EXP 	target_image: autoDraw = False
66.1928 	EXP 	text_4: autoDraw = False
66.1928 	EXP 	target_image: autoDraw = False
66.1928 	EXP 	text: color = 'pink (named)'
66.1928 	EXP 	text: autoDraw = True
66.5024 	DATA 	Keypress: f
66.5065 	EXP 	text: autoDraw = False
66.5065 	EXP 	text_5: color = 'pink (named)'
66.5065 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
66.5065 	EXP 	probe_image: size = array([0.17295, 0.17295])
66.5065 	EXP 	probe_image: image = 'Stimuli/f131.png'
66.5065 	EXP 	text_5: autoDraw = True
66.5065 	EXP 	probe_image: autoDraw = True
66.6904 	EXP 	text_5: autoDraw = False
66.6904 	EXP 	probe_image: autoDraw = False
66.6904 	EXP 	text_2: color = 'pink (named)'
66.6904 	EXP 	text_2: autoDraw = True
66.7106 	EXP 	New trial (rep=10, index=0): None
66.7176 	DATA 	Keypress: j
66.7233 	EXP 	text_2: autoDraw = False
66.7233 	EXP 	text_4: color = 'pink (named)'
66.7233 	EXP 	target_image: pos = array([-0.17295,  0.     ])
66.7233 	EXP 	target_image: size = array([0.17295, 0.17295])
66.7233 	EXP 	target_image: image = 'Stimuli/f142.png'
66.7233 	EXP 	text_4: autoDraw = True
66.7233 	EXP 	target_image: autoDraw = True
66.9099 	DATA 	Keypress: f
66.9237 	EXP 	text_4: autoDraw = False
66.9237 	EXP 	target_image: autoDraw = False
66.9237 	EXP 	text_4: autoDraw = False
66.9237 	EXP 	target_image: autoDraw = False
66.9237 	EXP 	text: color = 'pink (named)'
66.9237 	EXP 	text: autoDraw = True
67.1284 	DATA 	Keypress: j
67.2230 	EXP 	text: autoDraw = False
67.2230 	EXP 	text: autoDraw = False
67.2230 	EXP 	text_5: color = 'pink (named)'
67.2230 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
67.2230 	EXP 	probe_image: size = array([0.17295, 0.17295])
67.2230 	EXP 	probe_image: image = 'Stimuli/f142.png'
67.2230 	EXP 	text_5: autoDraw = True
67.2230 	EXP 	probe_image: autoDraw = True
67.3431 	DATA 	Keypress: f
67.4238 	EXP 	text_5: autoDraw = False
67.4238 	EXP 	probe_image: autoDraw = False
67.4238 	EXP 	text_5: autoDraw = False
67.4238 	EXP 	probe_image: autoDraw = False
67.4238 	EXP 	text_2: color = 'pink (named)'
67.4238 	EXP 	text_2: autoDraw = True
67.5451 	EXP 	New trial (rep=11, index=0): None
67.5525 	DATA 	Keypress: j
67.5565 	EXP 	text_2: autoDraw = False
67.5565 	EXP 	text_4: color = 'pink (named)'
67.5565 	EXP 	target_image: pos = array([0.17295, 0.     ])
67.5565 	EXP 	target_image: size = array([0.17295, 0.17295])
67.5565 	EXP 	target_image: image = 'Stimuli/f142.png'
67.5565 	EXP 	text_4: autoDraw = True
67.5565 	EXP 	target_image: autoDraw = True
67.7570 	EXP 	text_4: autoDraw = False
67.7570 	EXP 	target_image: autoDraw = False
67.7570 	EXP 	text_4: autoDraw = False
67.7570 	EXP 	target_image: autoDraw = False
67.7570 	EXP 	text: color = 'pink (named)'
67.7570 	EXP 	text: autoDraw = True
67.7769 	DATA 	Keypress: f
67.9931 	DATA 	Keypress: j
68.0570 	EXP 	text: autoDraw = False
68.0570 	EXP 	text: autoDraw = False
68.0570 	EXP 	text_5: color = 'pink (named)'
68.0570 	EXP 	probe_image: pos = array([0.17295, 0.     ])
68.0570 	EXP 	probe_image: size = array([0.17295, 0.17295])
68.0570 	EXP 	probe_image: image = 'Stimuli/f15.png'
68.0570 	EXP 	text_5: autoDraw = True
68.0570 	EXP 	probe_image: autoDraw = True
68.1755 	DATA 	Keypress: f
68.2595 	EXP 	text_5: autoDraw = False
68.2595 	EXP 	probe_image: autoDraw = False
68.2595 	EXP 	text_5: autoDraw = False
68.2595 	EXP 	probe_image: autoDraw = False
68.2595 	EXP 	text_2: color = 'pink (named)'
68.2595 	EXP 	text_2: autoDraw = True
68.3766 	EXP 	New trial (rep=12, index=0): None
68.3849 	DATA 	Keypress: j
68.3898 	EXP 	text_2: autoDraw = False
68.3898 	EXP 	text_4: color = 'pink (named)'
68.3898 	EXP 	target_image: pos = array([-0.17295,  0.     ])
68.3898 	EXP 	target_image: size = array([0.17295, 0.17295])
68.3898 	EXP 	target_image: image = 'Stimuli/f24.png'
68.3898 	EXP 	text_4: autoDraw = True
68.3898 	EXP 	target_image: autoDraw = True
68.5901 	EXP 	text_4: autoDraw = False
68.5901 	EXP 	target_image: autoDraw = False
68.5901 	EXP 	text_4: autoDraw = False
68.5901 	EXP 	target_image: autoDraw = False
68.5901 	EXP 	text: color = 'pink (named)'
68.5901 	EXP 	text: autoDraw = True
68.5923 	DATA 	Keypress: f
68.7931 	DATA 	Keypress: j
68.8902 	EXP 	text: autoDraw = False
68.8902 	EXP 	text: autoDraw = False
68.8902 	EXP 	text_5: color = 'pink (named)'
68.8902 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
68.8902 	EXP 	probe_image: size = array([0.17295, 0.17295])
68.8902 	EXP 	probe_image: image = 'Stimuli/f142.png'
68.8902 	EXP 	text_5: autoDraw = True
68.8902 	EXP 	probe_image: autoDraw = True
68.9925 	DATA 	Keypress: f
69.0926 	EXP 	text_5: autoDraw = False
69.0926 	EXP 	probe_image: autoDraw = False
69.0926 	EXP 	text_5: autoDraw = False
69.0926 	EXP 	probe_image: autoDraw = False
69.0926 	EXP 	text_2: color = 'pink (named)'
69.0926 	EXP 	text_2: autoDraw = True
69.1939 	EXP 	New trial (rep=13, index=0): None
69.2013 	DATA 	Keypress: j
69.2068 	EXP 	text_2: autoDraw = False
69.2068 	EXP 	text_4: color = 'pink (named)'
69.2068 	EXP 	target_image: pos = array([-0.17295,  0.     ])
69.2068 	EXP 	target_image: size = array([0.17295, 0.17295])
69.2068 	EXP 	target_image: image = 'Stimuli/f131.png'
69.2068 	EXP 	text_4: autoDraw = True
69.2068 	EXP 	target_image: autoDraw = True
69.3941 	DATA 	Keypress: f
69.4071 	EXP 	text_4: autoDraw = False
69.4071 	EXP 	target_image: autoDraw = False
69.4071 	EXP 	text_4: autoDraw = False
69.4071 	EXP 	target_image: autoDraw = False
69.4071 	EXP 	text: color = 'pink (named)'
69.4071 	EXP 	text: autoDraw = True
