0.2232 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
15.0035 	EXP 	text_5: autoDraw = False
15.0035 	EXP 	probe_image: autoDraw = False
15.0035 	EXP 	text_5: autoDraw = False
15.0035 	EXP 	probe_image: autoDraw = False
15.0035 	EXP 	text_2: color = 'orange (named)'
15.0035 	EXP 	text_2: autoDraw = True
15.2215 	DATA 	Keypress: f
16.8739 	EXP 	New trial (rep=1, index=0): None
16.8809 	DATA 	Keypress: s
16.8868 	EXP 	text_2: autoDraw = False
16.8868 	EXP 	text_4: color = 'orange (named)'
16.8868 	EXP 	target_image: pos = array([0.17295, 0.     ])
16.8868 	EXP 	target_image: size = array([0.17295, 0.17295])
16.8868 	EXP 	target_image: image = 'Stimuli/edmd.png'
16.8868 	EXP 	text_4: autoDraw = True
16.8868 	EXP 	target_image: autoDraw = True
17.0897 	EXP 	text_4: autoDraw = False
17.0897 	EXP 	target_image: autoDraw = False
17.0897 	EXP 	text_4: autoDraw = False
17.0897 	EXP 	target_image: autoDraw = False
17.0897 	EXP 	text: color = 'orange (named)'
17.0897 	EXP 	text: autoDraw = True
17.4038 	EXP 	text: autoDraw = False
17.4038 	EXP 	text_5: color = 'orange (named)'
17.4038 	EXP 	probe_image: pos = array([0.17295, 0.     ])
17.4038 	EXP 	probe_image: size = array([0.17295, 0.17295])
17.4038 	EXP 	probe_image: image = 'Stimuli/edmd.png'
17.4038 	EXP 	text_5: autoDraw = True
17.4038 	EXP 	probe_image: autoDraw = True
17.6038 	EXP 	text_5: autoDraw = False
17.6038 	EXP 	probe_image: autoDraw = False
17.6038 	EXP 	text_2: color = 'orange (named)'
17.6038 	EXP 	text_2: autoDraw = True
17.8386 	EXP 	New trial (rep=2, index=0): None
17.8461 	DATA 	Keypress: s
17.8536 	EXP 	text_2: autoDraw = False
17.8536 	EXP 	text_4: color = 'orange (named)'
17.8536 	EXP 	target_image: pos = array([-0.17295,  0.     ])
17.8536 	EXP 	target_image: size = array([0.17295, 0.17295])
17.8536 	EXP 	target_image: image = 'Stimuli/eimd.png'
17.8536 	EXP 	text_4: autoDraw = True
17.8536 	EXP 	target_image: autoDraw = True
18.0538 	EXP 	text_4: autoDraw = False
18.0538 	EXP 	target_image: autoDraw = False
18.0538 	EXP 	text: color = 'orange (named)'
18.0538 	EXP 	text: autoDraw = True
18.3538 	EXP 	text: autoDraw = False
18.3538 	EXP 	text: autoDraw = False
18.3538 	EXP 	text_5: color = 'orange (named)'
18.3538 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
18.3538 	EXP 	probe_image: size = array([0.17295, 0.17295])
18.3538 	EXP 	probe_image: image = 'Stimuli/eimd.png'
18.3538 	EXP 	text_5: autoDraw = True
18.3538 	EXP 	probe_image: autoDraw = True
18.5539 	EXP 	text_5: autoDraw = False
18.5539 	EXP 	probe_image: autoDraw = False
18.5539 	EXP 	text_2: color = 'orange (named)'
18.5539 	EXP 	text_2: autoDraw = True
18.8392 	EXP 	New trial (rep=3, index=0): None
18.8455 	DATA 	Keypress: s
18.8536 	EXP 	text_2: autoDraw = False
18.8536 	EXP 	text_4: color = 'orange (named)'
18.8536 	EXP 	target_image: pos = array([-0.17295,  0.     ])
18.8536 	EXP 	target_image: size = array([0.17295, 0.17295])
18.8536 	EXP 	target_image: image = 'Stimuli/edmd.png'
18.8536 	EXP 	text_4: autoDraw = True
18.8536 	EXP 	target_image: autoDraw = True
19.0537 	EXP 	text_4: autoDraw = False
19.0537 	EXP 	target_image: autoDraw = False
19.0537 	EXP 	text: color = 'orange (named)'
19.0537 	EXP 	text: autoDraw = True
19.3536 	EXP 	text: autoDraw = False
19.3536 	EXP 	text: autoDraw = False
19.3536 	EXP 	text_5: color = 'orange (named)'
19.3536 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
19.3536 	EXP 	probe_image: size = array([0.17295, 0.17295])
19.3536 	EXP 	probe_image: image = 'Stimuli/eimd.png'
19.3536 	EXP 	text_5: autoDraw = True
19.3536 	EXP 	probe_image: autoDraw = True
19.5537 	EXP 	text_5: autoDraw = False
19.5537 	EXP 	probe_image: autoDraw = False
19.5537 	EXP 	text_2: color = 'orange (named)'
19.5537 	EXP 	text_2: autoDraw = True
19.8057 	EXP 	New trial (rep=4, index=0): None
19.8131 	DATA 	Keypress: s
19.8201 	EXP 	text_2: autoDraw = False
19.8201 	EXP 	text_4: color = 'pink (named)'
19.8201 	EXP 	target_image: pos = array([-0.17295,  0.     ])
19.8201 	EXP 	target_image: size = array([0.17295, 0.17295])
19.8201 	EXP 	target_image: image = 'Stimuli/eomu.png'
19.8201 	EXP 	text_4: autoDraw = True
19.8201 	EXP 	target_image: autoDraw = True
20.0205 	EXP 	text_4: autoDraw = False
20.0205 	EXP 	target_image: autoDraw = False
20.0205 	EXP 	text: color = 'pink (named)'
20.0205 	EXP 	text: autoDraw = True
20.3369 	EXP 	text: autoDraw = False
20.3369 	EXP 	text_5: color = 'pink (named)'
20.3369 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
20.3369 	EXP 	probe_image: size = array([0.17295, 0.17295])
20.3369 	EXP 	probe_image: image = 'Stimuli/eomu.png'
20.3369 	EXP 	text_5: autoDraw = True
20.3369 	EXP 	probe_image: autoDraw = True
20.5371 	EXP 	text_5: autoDraw = False
20.5371 	EXP 	probe_image: autoDraw = False
20.5371 	EXP 	text_2: color = 'pink (named)'
20.5371 	EXP 	text_2: autoDraw = True
21.1056 	EXP 	New trial (rep=5, index=0): None
21.1124 	DATA 	Keypress: s
21.1200 	EXP 	text_2: autoDraw = False
21.1200 	EXP 	text_4: color = 'pink (named)'
21.1200 	EXP 	target_image: pos = array([0.17295, 0.     ])
21.1200 	EXP 	target_image: size = array([0.17295, 0.17295])
21.1200 	EXP 	target_image: image = 'Stimuli/edmd.png'
21.1200 	EXP 	text_4: autoDraw = True
21.1200 	EXP 	target_image: autoDraw = True
21.3230 	EXP 	text_4: autoDraw = False
21.3230 	EXP 	target_image: autoDraw = False
21.3230 	EXP 	text_4: autoDraw = False
21.3230 	EXP 	target_image: autoDraw = False
21.3230 	EXP 	text: color = 'pink (named)'
21.3230 	EXP 	text: autoDraw = True
21.4571 	DATA 	Keypress: space
21.6370 	EXP 	text: autoDraw = False
21.6370 	EXP 	text_5: color = 'pink (named)'
21.6370 	EXP 	probe_image: pos = array([0.17295, 0.     ])
21.6370 	EXP 	probe_image: size = array([0.17295, 0.17295])
21.6370 	EXP 	probe_image: image = 'Stimuli/eimd.png'
21.6370 	EXP 	text_5: autoDraw = True
21.6370 	EXP 	probe_image: autoDraw = True
21.8396 	EXP 	text_5: autoDraw = False
21.8396 	EXP 	probe_image: autoDraw = False
21.8396 	EXP 	text_2: color = 'pink (named)'
21.8396 	EXP 	text_2: autoDraw = True
22.1740 	EXP 	New trial (rep=6, index=0): None
22.1815 	DATA 	Keypress: s
22.1866 	EXP 	text_2: autoDraw = False
22.1866 	EXP 	text_4: color = 'pink (named)'
22.1866 	EXP 	target_image: pos = array([0.17295, 0.     ])
22.1866 	EXP 	target_image: size = array([0.17295, 0.17295])
22.1866 	EXP 	target_image: image = 'Stimuli/eumu.png'
22.1866 	EXP 	text_4: autoDraw = True
22.1866 	EXP 	target_image: autoDraw = True
22.3871 	EXP 	text_4: autoDraw = False
22.3871 	EXP 	target_image: autoDraw = False
22.3871 	EXP 	text_4: autoDraw = False
22.3871 	EXP 	target_image: autoDraw = False
22.3871 	EXP 	text: color = 'pink (named)'
22.3871 	EXP 	text: autoDraw = True
22.6874 	EXP 	text: autoDraw = False
22.6874 	EXP 	text: autoDraw = False
22.6874 	EXP 	text_5: color = 'pink (named)'
22.6874 	EXP 	probe_image: pos = array([0.17295, 0.     ])
22.6874 	EXP 	probe_image: size = array([0.17295, 0.17295])
22.6874 	EXP 	probe_image: image = 'Stimuli/eimd.png'
22.6874 	EXP 	text_5: autoDraw = True
22.6874 	EXP 	probe_image: autoDraw = True
22.8871 	EXP 	text_5: autoDraw = False
22.8871 	EXP 	probe_image: autoDraw = False
22.8871 	EXP 	text_5: autoDraw = False
22.8871 	EXP 	probe_image: autoDraw = False
22.8871 	EXP 	text_2: color = 'pink (named)'
22.8871 	EXP 	text_2: autoDraw = True
23.1074 	EXP 	New trial (rep=7, index=0): None
23.1160 	DATA 	Keypress: s
23.1201 	EXP 	text_2: autoDraw = False
23.1201 	EXP 	text_4: color = 'pink (named)'
23.1201 	EXP 	target_image: pos = array([0.17295, 0.     ])
23.1201 	EXP 	target_image: size = array([0.17295, 0.17295])
23.1201 	EXP 	target_image: image = 'Stimuli/eimd.png'
23.1201 	EXP 	text_4: autoDraw = True
23.1201 	EXP 	target_image: autoDraw = True
23.3229 	EXP 	text_4: autoDraw = False
23.3229 	EXP 	target_image: autoDraw = False
23.3229 	EXP 	text_4: autoDraw = False
23.3229 	EXP 	target_image: autoDraw = False
23.3229 	EXP 	text: color = 'pink (named)'
23.3229 	EXP 	text: autoDraw = True
23.6202 	EXP 	text: autoDraw = False
23.6202 	EXP 	text: autoDraw = False
23.6202 	EXP 	text_5: color = 'pink (named)'
23.6202 	EXP 	probe_image: pos = array([0.17295, 0.     ])
23.6202 	EXP 	probe_image: size = array([0.17295, 0.17295])
23.6202 	EXP 	probe_image: image = 'Stimuli/eomu.png'
23.6202 	EXP 	text_5: autoDraw = True
23.6202 	EXP 	probe_image: autoDraw = True
23.8205 	EXP 	text_5: autoDraw = False
23.8205 	EXP 	probe_image: autoDraw = False
23.8205 	EXP 	text_5: autoDraw = False
23.8205 	EXP 	probe_image: autoDraw = False
23.8205 	EXP 	text_2: color = 'pink (named)'
23.8205 	EXP 	text_2: autoDraw = True
24.3429 	EXP 	New trial (rep=8, index=0): None
24.3515 	DATA 	Keypress: s
24.3723 	EXP 	text_2: autoDraw = False
24.3723 	EXP 	text_4: color = 'pink (named)'
24.3723 	EXP 	target_image: pos = array([-0.17295,  0.     ])
24.3723 	EXP 	target_image: size = array([0.17295, 0.17295])
24.3723 	EXP 	target_image: image = 'Stimuli/eumu.png'
24.3723 	EXP 	text_4: autoDraw = True
24.3723 	EXP 	target_image: autoDraw = True
24.5728 	EXP 	text_4: autoDraw = False
24.5728 	EXP 	target_image: autoDraw = False
24.5728 	EXP 	text: color = 'pink (named)'
24.5728 	EXP 	text: autoDraw = True
24.8698 	EXP 	text: autoDraw = False
24.8698 	EXP 	text_5: color = 'pink (named)'
24.8698 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
24.8698 	EXP 	probe_image: size = array([0.17295, 0.17295])
24.8698 	EXP 	probe_image: image = 'Stimuli/eumu.png'
24.8698 	EXP 	text_5: autoDraw = True
24.8698 	EXP 	probe_image: autoDraw = True
25.0729 	EXP 	text_5: autoDraw = False
25.0729 	EXP 	probe_image: autoDraw = False
25.0729 	EXP 	text_2: color = 'pink (named)'
25.0729 	EXP 	text_2: autoDraw = True
25.1730 	EXP 	New trial (rep=9, index=0): None
25.1780 	DATA 	Keypress: s
25.1865 	EXP 	text_2: autoDraw = False
25.1865 	EXP 	text_4: color = 'pink (named)'
25.1865 	EXP 	target_image: pos = array([0.17295, 0.     ])
25.1865 	EXP 	target_image: size = array([0.17295, 0.17295])
25.1865 	EXP 	target_image: image = 'Stimuli/eumu.png'
25.1865 	EXP 	text_4: autoDraw = True
25.1865 	EXP 	target_image: autoDraw = True
25.3870 	EXP 	text_4: autoDraw = False
25.3870 	EXP 	target_image: autoDraw = False
25.3870 	EXP 	text_4: autoDraw = False
25.3870 	EXP 	target_image: autoDraw = False
25.3870 	EXP 	text: color = 'pink (named)'
25.3870 	EXP 	text: autoDraw = True
25.6871 	EXP 	text: autoDraw = False
25.6871 	EXP 	text: autoDraw = False
25.6871 	EXP 	text_5: color = 'pink (named)'
25.6871 	EXP 	probe_image: pos = array([0.17295, 0.     ])
25.6871 	EXP 	probe_image: size = array([0.17295, 0.17295])
25.6871 	EXP 	probe_image: image = 'Stimuli/eumu.png'
25.6871 	EXP 	text_5: autoDraw = True
25.6871 	EXP 	probe_image: autoDraw = True
25.8870 	EXP 	text_5: autoDraw = False
25.8870 	EXP 	probe_image: autoDraw = False
25.8870 	EXP 	text_5: autoDraw = False
25.8870 	EXP 	probe_image: autoDraw = False
25.8870 	EXP 	text_2: color = 'pink (named)'
25.8870 	EXP 	text_2: autoDraw = True
26.1416 	EXP 	New trial (rep=10, index=0): None
26.1485 	DATA 	Keypress: s
26.1531 	EXP 	text_2: autoDraw = False
26.1531 	EXP 	text_4: color = 'pink (named)'
26.1531 	EXP 	target_image: pos = array([-0.17295,  0.     ])
26.1531 	EXP 	target_image: size = array([0.17295, 0.17295])
26.1531 	EXP 	target_image: image = 'Stimuli/eumu.png'
26.1531 	EXP 	text_4: autoDraw = True
26.1531 	EXP 	target_image: autoDraw = True
26.3562 	EXP 	text_4: autoDraw = False
26.3562 	EXP 	target_image: autoDraw = False
26.3562 	EXP 	text_4: autoDraw = False
26.3562 	EXP 	target_image: autoDraw = False
26.3562 	EXP 	text: color = 'pink (named)'
26.3562 	EXP 	text: autoDraw = True
26.6703 	EXP 	text: autoDraw = False
26.6703 	EXP 	text_5: color = 'pink (named)'
26.6703 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
26.6703 	EXP 	probe_image: size = array([0.17295, 0.17295])
26.6703 	EXP 	probe_image: image = 'Stimuli/edmd.png'
26.6703 	EXP 	text_5: autoDraw = True
26.6703 	EXP 	probe_image: autoDraw = True
26.8707 	EXP 	text_5: autoDraw = False
26.8707 	EXP 	probe_image: autoDraw = False
26.8707 	EXP 	text_2: color = 'pink (named)'
26.8707 	EXP 	text_2: autoDraw = True
27.0084 	EXP 	New trial (rep=11, index=0): None
27.0160 	DATA 	Keypress: s
27.0201 	EXP 	text_2: autoDraw = False
27.0201 	EXP 	text_4: color = 'pink (named)'
27.0201 	EXP 	target_image: pos = array([-0.17295,  0.     ])
27.0201 	EXP 	target_image: size = array([0.17295, 0.17295])
27.0201 	EXP 	target_image: image = 'Stimuli/edmd.png'
27.0201 	EXP 	text_4: autoDraw = True
27.0201 	EXP 	target_image: autoDraw = True
27.2206 	EXP 	text_4: autoDraw = False
27.2206 	EXP 	target_image: autoDraw = False
27.2206 	EXP 	text_4: autoDraw = False
27.2206 	EXP 	target_image: autoDraw = False
27.2206 	EXP 	text: color = 'pink (named)'
27.2206 	EXP 	text: autoDraw = True
27.5205 	EXP 	text: autoDraw = False
27.5205 	EXP 	text: autoDraw = False
27.5205 	EXP 	text_5: color = 'pink (named)'
27.5205 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
27.5205 	EXP 	probe_image: size = array([0.17295, 0.17295])
27.5205 	EXP 	probe_image: image = 'Stimuli/edmd.png'
27.5205 	EXP 	text_5: autoDraw = True
27.5205 	EXP 	probe_image: autoDraw = True
27.7230 	EXP 	text_5: autoDraw = False
27.7230 	EXP 	probe_image: autoDraw = False
27.7230 	EXP 	text_5: autoDraw = False
27.7230 	EXP 	probe_image: autoDraw = False
27.7230 	EXP 	text_2: color = 'pink (named)'
27.7230 	EXP 	text_2: autoDraw = True
27.9728 	EXP 	New trial (rep=12, index=0): None
27.9802 	DATA 	Keypress: s
27.9870 	EXP 	text_2: autoDraw = False
27.9870 	EXP 	text_4: color = 'pink (named)'
27.9870 	EXP 	target_image: pos = array([0.17295, 0.     ])
27.9870 	EXP 	target_image: size = array([0.17295, 0.17295])
27.9870 	EXP 	target_image: image = 'Stimuli/eomu.png'
27.9870 	EXP 	text_4: autoDraw = True
27.9870 	EXP 	target_image: autoDraw = True
28.1872 	EXP 	text_4: autoDraw = False
28.1872 	EXP 	target_image: autoDraw = False
28.1872 	EXP 	text: color = 'pink (named)'
28.1872 	EXP 	text: autoDraw = True
28.4872 	EXP 	text: autoDraw = False
28.4872 	EXP 	text_5: color = 'pink (named)'
28.4872 	EXP 	probe_image: pos = array([0.17295, 0.     ])
28.4872 	EXP 	probe_image: size = array([0.17295, 0.17295])
28.4872 	EXP 	probe_image: image = 'Stimuli/eimd.png'
28.4872 	EXP 	text_5: autoDraw = True
28.4872 	EXP 	probe_image: autoDraw = True
28.6897 	EXP 	text_5: autoDraw = False
28.6897 	EXP 	probe_image: autoDraw = False
28.6897 	EXP 	text_5: autoDraw = False
28.6897 	EXP 	probe_image: autoDraw = False
28.6897 	EXP 	text_2: color = 'pink (named)'
28.6897 	EXP 	text_2: autoDraw = True
28.8253 	EXP 	New trial (rep=13, index=0): None
28.8324 	DATA 	Keypress: s
28.8365 	EXP 	text_2: autoDraw = False
28.8365 	EXP 	text_4: color = 'pink (named)'
28.8365 	EXP 	target_image: pos = array([0.17295, 0.     ])
28.8365 	EXP 	target_image: size = array([0.17295, 0.17295])
28.8365 	EXP 	target_image: image = 'Stimuli/eomu.png'
28.8365 	EXP 	text_4: autoDraw = True
28.8365 	EXP 	target_image: autoDraw = True
29.0371 	EXP 	text_4: autoDraw = False
29.0371 	EXP 	target_image: autoDraw = False
29.0371 	EXP 	text_4: autoDraw = False
29.0371 	EXP 	target_image: autoDraw = False
29.0371 	EXP 	text: color = 'pink (named)'
29.0371 	EXP 	text: autoDraw = True
29.3371 	EXP 	text: autoDraw = False
29.3371 	EXP 	text: autoDraw = False
29.3371 	EXP 	text_5: color = 'pink (named)'
29.3371 	EXP 	probe_image: pos = array([0.17295, 0.     ])
29.3371 	EXP 	probe_image: size = array([0.17295, 0.17295])
29.3371 	EXP 	probe_image: image = 'Stimuli/eomu.png'
29.3371 	EXP 	text_5: autoDraw = True
29.3371 	EXP 	probe_image: autoDraw = True
29.5372 	EXP 	text_5: autoDraw = False
29.5372 	EXP 	probe_image: autoDraw = False
29.5372 	EXP 	text_5: autoDraw = False
29.5372 	EXP 	probe_image: autoDraw = False
29.5372 	EXP 	text_2: color = 'pink (named)'
29.5372 	EXP 	text_2: autoDraw = True
29.6053 	EXP 	New trial (rep=14, index=0): None
29.6122 	DATA 	Keypress: s
29.6198 	EXP 	text_2: autoDraw = False
29.6198 	EXP 	text_4: color = 'pink (named)'
29.6198 	EXP 	target_image: pos = array([-0.17295,  0.     ])
29.6198 	EXP 	target_image: size = array([0.17295, 0.17295])
29.6198 	EXP 	target_image: image = 'Stimuli/eimd.png'
29.6198 	EXP 	text_4: autoDraw = True
29.6198 	EXP 	target_image: autoDraw = True
29.8198 	EXP 	text_4: autoDraw = False
29.8198 	EXP 	target_image: autoDraw = False
29.8198 	EXP 	text_4: autoDraw = False
29.8198 	EXP 	target_image: autoDraw = False
29.8198 	EXP 	text: color = 'pink (named)'
29.8198 	EXP 	text: autoDraw = True
30.1204 	EXP 	text: autoDraw = False
