0.2912 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
108.7592 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='height', win=Window(...), wrapWidth=1)
108.7606 	EXP 	Created target_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='target_image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=512, units='height', win=Window(...))
109.1463 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='height', win=Window(...), wrapWidth=1)
109.5307 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_5', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='height', win=Window(...), wrapWidth=1)
109.5320 	EXP 	Created probe_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='probe_image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=512, units='height', win=Window(...))
109.9189 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='height', win=Window(...), wrapWidth=1)
110.6884 	EXP 	Created allDone = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='allDone', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='You are all done. Thank you!', units='height', win=Window(...), wrapWidth=1)
110.7190 	WARNING 	t of last frame was 2895.60ms (=1/0)
110.7190 	EXP 	text_top: autoDraw = True
110.7190 	EXP 	text_bottom: autoDraw = True
110.7190 	EXP 	ccimage: autoDraw = True
110.7405 	WARNING 	t of last frame was 21.51ms (=1/46)
111.2598 	DATA 	Keypress: space
111.2669 	DEBUG 	Read csv file with pandas: Designs/design1.csv
111.2694 	DEBUG 	Clearing unnamed columns from Designs/design1.csv
111.2699 	EXP 	Imported Designs/design1.csv as conditions, 4 conditions, 2 params
111.2701 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
111.2704 	EXP 	New trial (rep=0, index=0): OrderedDict([('Block_type', 'conf_face'), ('instruction_text', 'Press S for same or D for different faces. Press <SPACE> to continue.')])
111.3137 	WARNING 	t of last frame was 58.26ms (=1/17)
111.3137 	EXP 	ccimage: size = [0.42800000000000005, 0.2699]
111.3137 	EXP 	text_top: autoDraw = False
111.3137 	EXP 	text_bottom: autoDraw = False
111.3137 	EXP 	ccimage: autoDraw = False
111.3137 	EXP 	text_3: text = 'Press S for same or D for different faces. Press <SPACE> to continue.'
111.3137 	EXP 	text_3: autoDraw = True
111.3360 	WARNING 	t of last frame was 22.27ms (=1/44)
111.3571 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
112.0440 	DATA 	Keypress: space
112.6388 	EXP 	Created sequence: sequential, trialTypes=1, nReps=24, seed=None
112.6391 	EXP 	New trial (rep=0, index=0): None
112.6500 	DATA 	Keypress: space
112.6544 	EXP 	text_3: autoDraw = False
112.6544 	EXP 	text_4: color = 'pink (named)'
112.6544 	EXP 	target_image: pos = array([-0.17295,  0.     ])
112.6544 	EXP 	target_image: size = array([0.17295, 0.17295])
112.6544 	EXP 	target_image: image = 'Stimuli/eumu.png'
112.6544 	EXP 	text_4: autoDraw = True
112.6544 	EXP 	target_image: autoDraw = True
112.8554 	EXP 	text_4: autoDraw = False
112.8554 	EXP 	target_image: autoDraw = False
112.8554 	EXP 	text: color = 'pink (named)'
112.8554 	EXP 	text: autoDraw = True
113.1552 	EXP 	text: autoDraw = False
113.1552 	EXP 	text_5: color = 'pink (named)'
113.1552 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
113.1552 	EXP 	probe_image: size = array([0.17295, 0.17295])
113.1552 	EXP 	probe_image: image = 'Stimuli/eumu.png'
113.1552 	EXP 	text_5: autoDraw = True
113.1552 	EXP 	probe_image: autoDraw = True
113.3552 	EXP 	text_5: autoDraw = False
113.3552 	EXP 	probe_image: autoDraw = False
113.3552 	EXP 	text_2: color = 'pink (named)'
113.3552 	EXP 	text_2: autoDraw = True
113.5241 	DATA 	Keypress: f
114.4902 	EXP 	New trial (rep=1, index=0): None
114.4993 	DATA 	Keypress: s
114.5050 	EXP 	text_2: autoDraw = False
114.5050 	EXP 	text_4: color = 'pink (named)'
114.5050 	EXP 	target_image: pos = array([-0.17295,  0.     ])
114.5050 	EXP 	target_image: size = array([0.17295, 0.17295])
114.5050 	EXP 	target_image: image = 'Stimuli/edmd.png'
114.5050 	EXP 	text_4: autoDraw = True
114.5050 	EXP 	target_image: autoDraw = True
114.7056 	EXP 	text_4: autoDraw = False
114.7056 	EXP 	target_image: autoDraw = False
114.7056 	EXP 	text: color = 'pink (named)'
114.7056 	EXP 	text: autoDraw = True
115.0054 	EXP 	text: autoDraw = False
115.0054 	EXP 	text: autoDraw = False
115.0054 	EXP 	text_5: color = 'pink (named)'
115.0054 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
115.0054 	EXP 	probe_image: size = array([0.17295, 0.17295])
115.0054 	EXP 	probe_image: image = 'Stimuli/edmd.png'
115.0054 	EXP 	text_5: autoDraw = True
115.0054 	EXP 	probe_image: autoDraw = True
115.2055 	EXP 	text_5: autoDraw = False
115.2055 	EXP 	probe_image: autoDraw = False
115.2055 	EXP 	text_2: color = 'pink (named)'
115.2055 	EXP 	text_2: autoDraw = True
115.3597 	EXP 	New trial (rep=2, index=0): None
115.3683 	DATA 	Keypress: s
115.3905 	EXP 	text_2: autoDraw = False
115.3905 	EXP 	text_4: color = 'pink (named)'
115.3905 	EXP 	target_image: pos = array([-0.17295,  0.     ])
115.3905 	EXP 	target_image: size = array([0.17295, 0.17295])
115.3905 	EXP 	target_image: image = 'Stimuli/eimd.png'
115.3905 	EXP 	text_4: autoDraw = True
115.3905 	EXP 	target_image: autoDraw = True
115.5888 	EXP 	text_4: autoDraw = False
115.5888 	EXP 	target_image: autoDraw = False
115.5888 	EXP 	text: color = 'pink (named)'
115.5888 	EXP 	text: autoDraw = True
115.8885 	EXP 	text: autoDraw = False
115.8885 	EXP 	text_5: color = 'pink (named)'
115.8885 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
115.8885 	EXP 	probe_image: size = array([0.17295, 0.17295])
115.8885 	EXP 	probe_image: image = 'Stimuli/eomu.png'
115.8885 	EXP 	text_5: autoDraw = True
115.8885 	EXP 	probe_image: autoDraw = True
116.0910 	EXP 	text_5: autoDraw = False
116.0910 	EXP 	probe_image: autoDraw = False
116.0910 	EXP 	text_2: color = 'pink (named)'
116.0910 	EXP 	text_2: autoDraw = True
116.3067 	EXP 	New trial (rep=3, index=0): None
116.3133 	DATA 	Keypress: s
116.3219 	EXP 	text_2: autoDraw = False
116.3219 	EXP 	text_4: color = 'pink (named)'
116.3219 	EXP 	target_image: pos = array([-0.17295,  0.     ])
116.3219 	EXP 	target_image: size = array([0.17295, 0.17295])
116.3219 	EXP 	target_image: image = 'Stimuli/eimd.png'
116.3219 	EXP 	text_4: autoDraw = True
116.3219 	EXP 	target_image: autoDraw = True
116.5214 	EXP 	text_4: autoDraw = False
116.5214 	EXP 	target_image: autoDraw = False
116.5214 	EXP 	text_4: autoDraw = False
116.5214 	EXP 	target_image: autoDraw = False
116.5214 	EXP 	text: color = 'pink (named)'
116.5214 	EXP 	text: autoDraw = True
116.8220 	EXP 	text: autoDraw = False
116.8220 	EXP 	text_5: color = 'pink (named)'
116.8220 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
116.8220 	EXP 	probe_image: size = array([0.17295, 0.17295])
116.8220 	EXP 	probe_image: image = 'Stimuli/edmd.png'
116.8220 	EXP 	text_5: autoDraw = True
116.8220 	EXP 	probe_image: autoDraw = True
117.0222 	EXP 	text_5: autoDraw = False
117.0222 	EXP 	probe_image: autoDraw = False
117.0222 	EXP 	text_2: color = 'pink (named)'
117.0222 	EXP 	text_2: autoDraw = True
117.1921 	EXP 	New trial (rep=4, index=0): None
117.1989 	DATA 	Keypress: s
117.2052 	EXP 	text_2: autoDraw = False
117.2052 	EXP 	text_4: color = 'pink (named)'
117.2052 	EXP 	target_image: pos = array([-0.17295,  0.     ])
117.2052 	EXP 	target_image: size = array([0.17295, 0.17295])
117.2052 	EXP 	target_image: image = 'Stimuli/eimd.png'
117.2052 	EXP 	text_4: autoDraw = True
117.2052 	EXP 	target_image: autoDraw = True
117.4056 	EXP 	text_4: autoDraw = False
117.4056 	EXP 	target_image: autoDraw = False
117.4056 	EXP 	text_4: autoDraw = False
117.4056 	EXP 	target_image: autoDraw = False
117.4056 	EXP 	text: color = 'pink (named)'
117.4056 	EXP 	text: autoDraw = True
117.7052 	EXP 	text: autoDraw = False
117.7052 	EXP 	text: autoDraw = False
117.7052 	EXP 	text_5: color = 'pink (named)'
117.7052 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
117.7052 	EXP 	probe_image: size = array([0.17295, 0.17295])
117.7052 	EXP 	probe_image: image = 'Stimuli/eimd.png'
117.7052 	EXP 	text_5: autoDraw = True
117.7052 	EXP 	probe_image: autoDraw = True
117.9055 	EXP 	text_5: autoDraw = False
117.9055 	EXP 	probe_image: autoDraw = False
117.9055 	EXP 	text_5: autoDraw = False
117.9055 	EXP 	probe_image: autoDraw = False
117.9055 	EXP 	text_2: color = 'pink (named)'
117.9055 	EXP 	text_2: autoDraw = True
117.9598 	EXP 	New trial (rep=5, index=0): None
117.9672 	DATA 	Keypress: s
117.9715 	EXP 	text_2: autoDraw = False
117.9715 	EXP 	text_4: color = 'pink (named)'
117.9715 	EXP 	target_image: pos = array([-0.17295,  0.     ])
117.9715 	EXP 	target_image: size = array([0.17295, 0.17295])
117.9715 	EXP 	target_image: image = 'Stimuli/eimd.png'
117.9715 	EXP 	text_4: autoDraw = True
117.9715 	EXP 	target_image: autoDraw = True
118.1720 	EXP 	text_4: autoDraw = False
118.1720 	EXP 	target_image: autoDraw = False
118.1720 	EXP 	text_4: autoDraw = False
118.1720 	EXP 	target_image: autoDraw = False
118.1720 	EXP 	text: color = 'pink (named)'
118.1720 	EXP 	text: autoDraw = True
118.4721 	EXP 	text: autoDraw = False
118.4721 	EXP 	text: autoDraw = False
118.4721 	EXP 	text_5: color = 'pink (named)'
118.4721 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
118.4721 	EXP 	probe_image: size = array([0.17295, 0.17295])
118.4721 	EXP 	probe_image: image = 'Stimuli/eumu.png'
118.4721 	EXP 	text_5: autoDraw = True
118.4721 	EXP 	probe_image: autoDraw = True
118.4926 	DATA 	Keypress: s
118.6747 	EXP 	text_5: autoDraw = False
118.6747 	EXP 	probe_image: autoDraw = False
118.6747 	EXP 	text_5: autoDraw = False
118.6747 	EXP 	probe_image: autoDraw = False
118.6747 	EXP 	text_2: color = 'pink (named)'
118.6747 	EXP 	text_2: autoDraw = True
118.8254 	DATA 	Keypress: escape
119.2359 	EXP 	window1: mouseVisible = True
119.2360 	DEBUG 	Saving data for configural_featural ExperimentHandler
119.2377 	INFO 	saved data to /Users/sophia/Documents/PycharmProjects/Configural_Featural_Study/data/code_configural_featural_2020_Oct_25_1808.psydat
119.2386 	INFO 	saved data to '/Users/sophia/Documents/PycharmProjects/Configural_Featural_Study/data/code_configural_featural_2020_Oct_25_1808.csv'
