0.4769 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
17.4781 	EXP 	text_bottom: autoDraw = False
17.4781 	EXP 	ccimage: autoDraw = False
17.4781 	EXP 	instructions_image: image = 'Designs/instructions_face_5678.png'
17.4781 	EXP 	instructions_image: autoDraw = True
17.9862 	DATA 	Keypress: space
18.4963 	EXP 	Created sequence: sequential, trialTypes=1, nReps=48, seed=None
18.4968 	EXP 	New trial (rep=0, index=0): None
18.5108 	DATA 	Keypress: space
18.5313 	WARNING 	t of last frame was 35.67ms (=1/28)
18.5313 	EXP 	instructions_image: autoDraw = False
18.5313 	EXP 	text_4: color = 'orange (named)'
18.5313 	EXP 	target_image: pos = array([-0.17295,  0.     ])
18.5313 	EXP 	target_image: size = array([0.17295, 0.17295])
18.5313 	EXP 	target_image: image = 'Stimuli/eumu.png'
18.5313 	EXP 	text_4: autoDraw = True
18.5313 	EXP 	target_image: autoDraw = True
18.7124 	EXP 	text_4: autoDraw = False
18.7124 	EXP 	target_image: autoDraw = False
18.7124 	EXP 	text: color = 'orange (named)'
18.7124 	EXP 	text: autoDraw = True
19.0123 	EXP 	text: autoDraw = False
19.0123 	EXP 	text_5: color = 'orange (named)'
19.0123 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
19.0123 	EXP 	probe_image: size = array([0.17295, 0.17295])
19.0123 	EXP 	probe_image: image = 'Stimuli/eumu.png'
19.0123 	EXP 	text_5: autoDraw = True
19.0123 	EXP 	probe_image: autoDraw = True
19.2125 	EXP 	text_5: autoDraw = False
19.2125 	EXP 	probe_image: autoDraw = False
19.2125 	EXP 	text_2: color = 'orange (named)'
19.2125 	EXP 	text_2: autoDraw = True
19.3660 	EXP 	New trial (rep=1, index=0): None
19.3731 	DATA 	Keypress: j
19.3792 	EXP 	text_2: autoDraw = False
19.3792 	EXP 	text_4: color = 'orange (named)'
19.3792 	EXP 	target_image: pos = array([0.17295, 0.     ])
19.3792 	EXP 	target_image: size = array([0.17295, 0.17295])
19.3792 	EXP 	target_image: image = 'Stimuli/eumu.png'
19.3792 	EXP 	text_4: autoDraw = True
19.3792 	EXP 	target_image: autoDraw = True
19.5795 	EXP 	text_4: autoDraw = False
19.5795 	EXP 	target_image: autoDraw = False
19.5795 	EXP 	text_4: autoDraw = False
19.5795 	EXP 	target_image: autoDraw = False
19.5795 	EXP 	text: color = 'orange (named)'
19.5795 	EXP 	text: autoDraw = True
19.8793 	EXP 	text: autoDraw = False
19.8793 	EXP 	text: autoDraw = False
19.8793 	EXP 	text_5: color = 'orange (named)'
19.8793 	EXP 	probe_image: pos = array([0.17295, 0.     ])
19.8793 	EXP 	probe_image: size = array([0.17295, 0.17295])
19.8793 	EXP 	probe_image: image = 'Stimuli/eumu.png'
19.8793 	EXP 	text_5: autoDraw = True
19.8793 	EXP 	probe_image: autoDraw = True
20.0812 	EXP 	text_5: autoDraw = False
20.0812 	EXP 	probe_image: autoDraw = False
20.0812 	EXP 	text_5: autoDraw = False
20.0812 	EXP 	probe_image: autoDraw = False
20.0812 	EXP 	text_2: color = 'orange (named)'
20.0812 	EXP 	text_2: autoDraw = True
20.2829 	EXP 	New trial (rep=2, index=0): None
20.2913 	DATA 	Keypress: f
20.2956 	EXP 	text_2: autoDraw = False
20.2956 	EXP 	text_4: color = 'orange (named)'
20.2956 	EXP 	target_image: pos = array([0.17295, 0.     ])
20.2956 	EXP 	target_image: size = array([0.17295, 0.17295])
20.2956 	EXP 	target_image: image = 'Stimuli/eomu.png'
20.2956 	EXP 	text_4: autoDraw = True
20.2956 	EXP 	target_image: autoDraw = True
20.4962 	EXP 	text_4: autoDraw = False
20.4962 	EXP 	target_image: autoDraw = False
20.4962 	EXP 	text_4: autoDraw = False
20.4962 	EXP 	target_image: autoDraw = False
20.4962 	EXP 	text: color = 'orange (named)'
20.4962 	EXP 	text: autoDraw = True
20.7961 	EXP 	text: autoDraw = False
20.7961 	EXP 	text: autoDraw = False
20.7961 	EXP 	text_5: color = 'orange (named)'
20.7961 	EXP 	probe_image: pos = array([0.17295, 0.     ])
20.7961 	EXP 	probe_image: size = array([0.17295, 0.17295])
20.7961 	EXP 	probe_image: image = 'Stimuli/eomu.png'
20.7961 	EXP 	text_5: autoDraw = True
20.7961 	EXP 	probe_image: autoDraw = True
20.9959 	EXP 	text_5: autoDraw = False
20.9959 	EXP 	probe_image: autoDraw = False
20.9959 	EXP 	text_5: autoDraw = False
20.9959 	EXP 	probe_image: autoDraw = False
20.9959 	EXP 	text_2: color = 'orange (named)'
20.9959 	EXP 	text_2: autoDraw = True
21.4001 	EXP 	New trial (rep=3, index=0): None
21.4079 	DATA 	Keypress: f
21.4120 	EXP 	text_2: autoDraw = False
21.4120 	EXP 	text_4: color = 'orange (named)'
21.4120 	EXP 	target_image: pos = array([-0.17295,  0.     ])
21.4120 	EXP 	target_image: size = array([0.17295, 0.17295])
21.4120 	EXP 	target_image: image = 'Stimuli/eimd.png'
21.4120 	EXP 	text_4: autoDraw = True
21.4120 	EXP 	target_image: autoDraw = True
21.6125 	EXP 	text_4: autoDraw = False
21.6125 	EXP 	target_image: autoDraw = False
21.6125 	EXP 	text_4: autoDraw = False
21.6125 	EXP 	target_image: autoDraw = False
21.6125 	EXP 	text: color = 'orange (named)'
21.6125 	EXP 	text: autoDraw = True
21.9125 	EXP 	text: autoDraw = False
21.9125 	EXP 	text: autoDraw = False
21.9125 	EXP 	text_5: color = 'orange (named)'
21.9125 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
21.9125 	EXP 	probe_image: size = array([0.17295, 0.17295])
21.9125 	EXP 	probe_image: image = 'Stimuli/edmd.png'
21.9125 	EXP 	text_5: autoDraw = True
21.9125 	EXP 	probe_image: autoDraw = True
22.1128 	EXP 	text_5: autoDraw = False
22.1128 	EXP 	probe_image: autoDraw = False
22.1128 	EXP 	text_5: autoDraw = False
22.1128 	EXP 	probe_image: autoDraw = False
22.1128 	EXP 	text_2: color = 'orange (named)'
22.1128 	EXP 	text_2: autoDraw = True
22.6001 	EXP 	New trial (rep=4, index=0): None
22.6074 	DATA 	Keypress: f
22.6123 	EXP 	text_2: autoDraw = False
22.6123 	EXP 	text_4: color = 'orange (named)'
22.6123 	EXP 	target_image: pos = array([0.17295, 0.     ])
22.6123 	EXP 	target_image: size = array([0.17295, 0.17295])
22.6123 	EXP 	target_image: image = 'Stimuli/eomu.png'
22.6123 	EXP 	text_4: autoDraw = True
22.6123 	EXP 	target_image: autoDraw = True
22.8125 	EXP 	text_4: autoDraw = False
22.8125 	EXP 	target_image: autoDraw = False
22.8125 	EXP 	text_4: autoDraw = False
22.8125 	EXP 	target_image: autoDraw = False
22.8125 	EXP 	text: color = 'orange (named)'
22.8125 	EXP 	text: autoDraw = True
23.1062 	DATA 	Keypress: j
23.1126 	EXP 	text: autoDraw = False
23.1126 	EXP 	text: autoDraw = False
23.1126 	EXP 	text_5: color = 'orange (named)'
23.1126 	EXP 	probe_image: pos = array([0.17295, 0.     ])
23.1126 	EXP 	probe_image: size = array([0.17295, 0.17295])
23.1126 	EXP 	probe_image: image = 'Stimuli/edmd.png'
23.1126 	EXP 	text_5: autoDraw = True
23.1126 	EXP 	probe_image: autoDraw = True
23.3147 	EXP 	text_5: autoDraw = False
23.3147 	EXP 	probe_image: autoDraw = False
23.3147 	EXP 	text_5: autoDraw = False
23.3147 	EXP 	probe_image: autoDraw = False
23.3147 	EXP 	text_2: color = 'orange (named)'
23.3147 	EXP 	text_2: autoDraw = True
23.5992 	EXP 	New trial (rep=5, index=0): None
23.6065 	DATA 	Keypress: f
23.6129 	EXP 	text_2: autoDraw = False
23.6129 	EXP 	text_4: color = 'pink (named)'
23.6129 	EXP 	target_image: pos = array([0.17295, 0.     ])
23.6129 	EXP 	target_image: size = array([0.17295, 0.17295])
23.6129 	EXP 	target_image: image = 'Stimuli/eumu.png'
23.6129 	EXP 	text_4: autoDraw = True
23.6129 	EXP 	target_image: autoDraw = True
23.7640 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
23.7811 	DATA 	Keypress: j
23.8146 	EXP 	text_4: autoDraw = False
23.8146 	EXP 	target_image: autoDraw = False
23.8146 	EXP 	text_4: autoDraw = False
23.8146 	EXP 	target_image: autoDraw = False
23.8146 	EXP 	text: color = 'pink (named)'
23.8146 	EXP 	text: autoDraw = True
24.1294 	EXP 	text: autoDraw = False
24.1294 	EXP 	text_5: color = 'pink (named)'
24.1294 	EXP 	probe_image: pos = array([0.17295, 0.     ])
24.1294 	EXP 	probe_image: size = array([0.17295, 0.17295])
24.1294 	EXP 	probe_image: image = 'Stimuli/eomu.png'
24.1294 	EXP 	text_5: autoDraw = True
24.1294 	EXP 	probe_image: autoDraw = True
24.2665 	DATA 	Keypress: f
24.3298 	EXP 	text_5: autoDraw = False
24.3298 	EXP 	probe_image: autoDraw = False
24.3298 	EXP 	text_2: color = 'pink (named)'
24.3298 	EXP 	text_2: autoDraw = True
24.5318 	DATA 	Keypress: space
25.2153 	DATA 	Keypress: space
25.6648 	DATA 	Keypress: escape
26.0747 	EXP 	window1: mouseVisible = True
26.0747 	DEBUG 	Saving data for configural_featural ExperimentHandler
26.0756 	INFO 	saved data to /Users/sophia/Documents/PycharmProjects/Configural_Featural_Study/data/code_configural_featural_2020_Oct_27_0001.psydat
26.0764 	INFO 	saved data to '/Users/sophia/Documents/PycharmProjects/Configural_Featural_Study/data/code_configural_featural_2020_Oct_27_0001.csv'
