0.3759 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
52.4748 	EXP 	Created target_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='target_image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=512, units='height', win=Window(...))
52.8642 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='height', win=Window(...), wrapWidth=1)
53.2457 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_5', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='height', win=Window(...), wrapWidth=1)
53.2469 	EXP 	Created probe_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='probe_image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=512, units='height', win=Window(...))
53.6282 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='height', win=Window(...), wrapWidth=1)
54.4213 	EXP 	Created allDone = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='allDone', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='You are all done. Thank you!', units='height', win=Window(...), wrapWidth=1)
54.4525 	WARNING 	t of last frame was 2891.86ms (=1/0)
54.4525 	EXP 	text_top: autoDraw = True
54.4525 	EXP 	text_bottom: autoDraw = True
54.4525 	EXP 	ccimage: autoDraw = True
54.4861 	WARNING 	t of last frame was 25.21ms (=1/39)
55.7316 	DATA 	Keypress: space
55.7513 	DEBUG 	Read csv file with pandas: Designs/design5.csv
55.7538 	DEBUG 	Clearing unnamed columns from Designs/design5.csv
55.7542 	EXP 	Imported Designs/design5.csv as conditions, 4 conditions, 2 params
55.7544 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
55.7547 	EXP 	New trial (rep=0, index=0): OrderedDict([('Block_type', 'conf_face'), ('instruction_text', 'Press J for same or F for different faces. \n\nTry your best to keep your eyes on the + \n\nIf you see the + change colors \npress <SPACE>. \n\nPress <SPACE> to start!')])
55.7973 	WARNING 	t of last frame was 53.19ms (=1/18)
55.7973 	EXP 	ccimage: size = [0.42800000000000005, 0.2699]
55.7973 	EXP 	text_top: autoDraw = False
55.7973 	EXP 	text_bottom: autoDraw = False
55.7973 	EXP 	ccimage: autoDraw = False
55.7973 	EXP 	text_3: text = 'Press J for same or F for different faces. \n\nTry your best to keep your eyes on the + \n\nIf you see the + change colors \npress <SPACE>. \n\nPress <SPACE> to start!'
55.7973 	EXP 	text_3: autoDraw = True
78.2941 	WARNING 	t of last frame was 31.02ms (=1/32)
152.1804 	EXP 	Created sequence: sequential, trialTypes=1, nReps=48, seed=None
152.1808 	EXP 	New trial (rep=0, index=0): None
152.1937 	DATA 	Keypress: space
152.2133 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
152.2131 	EXP 	text_3: autoDraw = False
152.2131 	EXP 	text_4: color = 'pink (named)'
152.2131 	EXP 	target_image: pos = array([0.17295, 0.     ])
152.2131 	EXP 	target_image: size = array([0.17295, 0.17295])
152.2131 	EXP 	target_image: image = 'Stimuli/edmd.png'
152.2131 	EXP 	text_4: autoDraw = True
152.2131 	EXP 	target_image: autoDraw = True
152.4112 	EXP 	text_4: autoDraw = False
152.4112 	EXP 	target_image: autoDraw = False
152.4112 	EXP 	text: color = 'pink (named)'
152.4112 	EXP 	text: autoDraw = True
152.7118 	EXP 	text: autoDraw = False
152.7118 	EXP 	text_5: color = 'pink (named)'
152.7118 	EXP 	probe_image: pos = array([0.17295, 0.     ])
152.7118 	EXP 	probe_image: size = array([0.17295, 0.17295])
152.7118 	EXP 	probe_image: image = 'Stimuli/edmd.png'
152.7118 	EXP 	text_5: autoDraw = True
152.7118 	EXP 	probe_image: autoDraw = True
152.8950 	EXP 	text_5: autoDraw = False
152.8950 	EXP 	probe_image: autoDraw = False
152.8950 	EXP 	text_2: color = 'pink (named)'
152.8950 	EXP 	text_2: autoDraw = True
153.6635 	EXP 	New trial (rep=1, index=0): None
153.6707 	DATA 	Keypress: f
153.6778 	EXP 	text_2: autoDraw = False
153.6778 	EXP 	text_4: color = 'pink (named)'
153.6778 	EXP 	target_image: pos = array([-0.17295,  0.     ])
153.6778 	EXP 	target_image: size = array([0.17295, 0.17295])
153.6778 	EXP 	target_image: image = 'Stimuli/eimd.png'
153.6778 	EXP 	text_4: autoDraw = True
153.6778 	EXP 	target_image: autoDraw = True
153.8778 	EXP 	text_4: autoDraw = False
153.8778 	EXP 	target_image: autoDraw = False
153.8778 	EXP 	text_4: autoDraw = False
153.8778 	EXP 	target_image: autoDraw = False
153.8778 	EXP 	text: color = 'pink (named)'
153.8778 	EXP 	text: autoDraw = True
154.0995 	DATA 	Keypress: j
154.1782 	EXP 	text: autoDraw = False
154.1782 	EXP 	text_5: color = 'pink (named)'
154.1782 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
154.1782 	EXP 	probe_image: size = array([0.17295, 0.17295])
154.1782 	EXP 	probe_image: image = 'Stimuli/edmd.png'
154.1782 	EXP 	text_5: autoDraw = True
154.1782 	EXP 	probe_image: autoDraw = True
154.3783 	EXP 	text_5: autoDraw = False
154.3783 	EXP 	probe_image: autoDraw = False
154.3783 	EXP 	text_2: color = 'pink (named)'
154.3783 	EXP 	text_2: autoDraw = True
154.5664 	EXP 	New trial (rep=2, index=0): None
154.5746 	DATA 	Keypress: f
154.5967 	EXP 	text_2: autoDraw = False
154.5967 	EXP 	text_4: color = 'pink (named)'
154.5967 	EXP 	target_image: pos = array([0.17295, 0.     ])
154.5967 	EXP 	target_image: size = array([0.17295, 0.17295])
154.5967 	EXP 	target_image: image = 'Stimuli/eimd.png'
154.5967 	EXP 	text_4: autoDraw = True
154.5967 	EXP 	target_image: autoDraw = True
154.7633 	DATA 	Keypress: j
154.7947 	EXP 	text_4: autoDraw = False
154.7947 	EXP 	target_image: autoDraw = False
154.7947 	EXP 	text: color = 'pink (named)'
154.7947 	EXP 	text: autoDraw = True
154.9138 	DATA 	Keypress: f
155.0487 	DATA 	Keypress: j
155.0946 	EXP 	text: autoDraw = False
155.0946 	EXP 	text_5: color = 'pink (named)'
155.0946 	EXP 	probe_image: pos = array([0.17295, 0.     ])
155.0946 	EXP 	probe_image: size = array([0.17295, 0.17295])
155.0946 	EXP 	probe_image: image = 'Stimuli/edmd.png'
155.0946 	EXP 	text_5: autoDraw = True
155.0946 	EXP 	probe_image: autoDraw = True
155.2296 	DATA 	Keypress: f
155.2949 	EXP 	text_5: autoDraw = False
155.2949 	EXP 	probe_image: autoDraw = False
155.2949 	EXP 	text_2: color = 'pink (named)'
155.2949 	EXP 	text_2: autoDraw = True
155.3807 	EXP 	New trial (rep=3, index=0): None
155.3880 	DATA 	Keypress: j
155.3948 	EXP 	text_2: autoDraw = False
155.3948 	EXP 	text_4: color = 'pink (named)'
155.3948 	EXP 	target_image: pos = array([-0.17295,  0.     ])
155.3948 	EXP 	target_image: size = array([0.17295, 0.17295])
155.3948 	EXP 	target_image: image = 'Stimuli/edmd.png'
155.3948 	EXP 	text_4: autoDraw = True
155.3948 	EXP 	target_image: autoDraw = True
155.5483 	DATA 	Keypress: f
155.5944 	EXP 	text_4: autoDraw = False
155.5944 	EXP 	target_image: autoDraw = False
155.5944 	EXP 	text: color = 'pink (named)'
155.5944 	EXP 	text: autoDraw = True
155.6989 	DATA 	Keypress: j
155.8950 	EXP 	text: autoDraw = False
155.8950 	EXP 	text: autoDraw = False
155.8950 	EXP 	text_5: color = 'pink (named)'
155.8950 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
155.8950 	EXP 	probe_image: size = array([0.17295, 0.17295])
155.8950 	EXP 	probe_image: image = 'Stimuli/edmd.png'
155.8950 	EXP 	text_5: autoDraw = True
155.8950 	EXP 	probe_image: autoDraw = True
156.0950 	EXP 	text_5: autoDraw = False
156.0950 	EXP 	probe_image: autoDraw = False
156.0950 	EXP 	text_2: color = 'pink (named)'
156.0950 	EXP 	text_2: autoDraw = True
156.4151 	DATA 	Keypress: space
156.8325 	DATA 	Keypress: space
157.1960 	DATA 	Keypress: escape
157.6584 	EXP 	window1: mouseVisible = True
157.6585 	DEBUG 	Saving data for configural_featural ExperimentHandler
157.6593 	INFO 	saved data to /Users/sophia/Documents/PycharmProjects/Configural_Featural_Study/data/code_configural_featural_2020_Oct_25_1957.psydat
157.6599 	INFO 	saved data to '/Users/sophia/Documents/PycharmProjects/Configural_Featural_Study/data/code_configural_featural_2020_Oct_25_1957.csv'
