0.2295 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
13.5741 	WARNING 	t of last frame was 2758.18ms (=1/0)
13.5741 	EXP 	text_top: autoDraw = True
13.5741 	EXP 	text_bottom: autoDraw = True
13.5741 	EXP 	ccimage: autoDraw = True
13.5966 	WARNING 	t of last frame was 22.54ms (=1/44)
13.6176 	WARNING 	t of last frame was 21.03ms (=1/47)
14.5220 	DATA 	Keypress: space
14.5276 	DEBUG 	Read csv file with pandas: Designs/design1.csv
14.5310 	DEBUG 	Clearing unnamed columns from Designs/design1.csv
14.5314 	EXP 	Imported Designs/design1.csv as conditions, 4 conditions, 2 params
14.5316 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
14.5319 	EXP 	New trial (rep=0, index=0): OrderedDict([('Block_type', 'conf_face'), ('instruction_text', 'Press S for same or D for different faces. Press <SPACE> to continue.')])
14.5740 	WARNING 	t of last frame was 58.80ms (=1/17)
14.5740 	EXP 	ccimage: size = [0.42800000000000005, 0.2699]
14.5740 	EXP 	text_top: autoDraw = False
14.5740 	EXP 	text_bottom: autoDraw = False
14.5740 	EXP 	ccimage: autoDraw = False
14.5740 	EXP 	text_3: text = 'Press S for same or D for different faces. Press <SPACE> to continue.'
14.5740 	EXP 	text_3: autoDraw = True
14.5966 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
15.2891 	DATA 	Keypress: space
17.6859 	EXP 	Created sequence: sequential, trialTypes=1, nReps=48, seed=None
17.6866 	EXP 	New trial (rep=0, index=0): None
17.6997 	DATA 	Keypress: space
17.7161 	EXP 	text_3: autoDraw = False
17.7161 	EXP 	text_4: color = 'pink (named)'
17.7161 	EXP 	target_image: pos = array([0.17295, 0.     ])
17.7161 	EXP 	target_image: size = array([0.17295, 0.17295])
17.7161 	EXP 	target_image: image = 'Stimuli/eomu.png'
17.7161 	EXP 	text_4: autoDraw = True
17.7161 	EXP 	target_image: autoDraw = True
17.9161 	EXP 	text_4: autoDraw = False
17.9161 	EXP 	target_image: autoDraw = False
17.9161 	EXP 	text: color = 'pink (named)'
17.9161 	EXP 	text: autoDraw = True
18.2342 	EXP 	text: autoDraw = False
18.2342 	EXP 	text_5: color = 'pink (named)'
18.2342 	EXP 	probe_image: pos = array([0.17295, 0.     ])
18.2342 	EXP 	probe_image: size = array([0.17295, 0.17295])
18.2342 	EXP 	probe_image: image = 'Stimuli/eumu.png'
18.2342 	EXP 	text_5: autoDraw = True
18.2342 	EXP 	probe_image: autoDraw = True
18.4161 	EXP 	text_5: autoDraw = False
18.4161 	EXP 	probe_image: autoDraw = False
18.4161 	EXP 	text_2: color = 'pink (named)'
18.4161 	EXP 	text_2: autoDraw = True
19.0856 	EXP 	New trial (rep=1, index=0): None
19.0934 	DATA 	Keypress: s
19.0988 	EXP 	text_2: autoDraw = False
19.0988 	EXP 	text_4: color = 'pink (named)'
19.0988 	EXP 	target_image: pos = array([0.17295, 0.     ])
19.0988 	EXP 	target_image: size = array([0.17295, 0.17295])
19.0988 	EXP 	target_image: image = 'Stimuli/edmd.png'
19.0988 	EXP 	text_4: autoDraw = True
19.0988 	EXP 	target_image: autoDraw = True
19.3019 	EXP 	text_4: autoDraw = False
19.3019 	EXP 	target_image: autoDraw = False
19.3019 	EXP 	text_4: autoDraw = False
19.3019 	EXP 	target_image: autoDraw = False
19.3019 	EXP 	text: color = 'pink (named)'
19.3019 	EXP 	text: autoDraw = True
19.6158 	EXP 	text: autoDraw = False
19.6158 	EXP 	text_5: color = 'pink (named)'
19.6158 	EXP 	probe_image: pos = array([0.17295, 0.     ])
19.6158 	EXP 	probe_image: size = array([0.17295, 0.17295])
19.6158 	EXP 	probe_image: image = 'Stimuli/edmd.png'
19.6158 	EXP 	text_5: autoDraw = True
19.6158 	EXP 	probe_image: autoDraw = True
19.8160 	EXP 	text_5: autoDraw = False
19.8160 	EXP 	probe_image: autoDraw = False
19.8160 	EXP 	text_2: color = 'pink (named)'
19.8160 	EXP 	text_2: autoDraw = True
20.0040 	EXP 	New trial (rep=2, index=0): None
20.0126 	DATA 	Keypress: s
20.0345 	EXP 	text_2: autoDraw = False
20.0345 	EXP 	text_4: color = 'pink (named)'
20.0345 	EXP 	target_image: pos = array([-0.17295,  0.     ])
20.0345 	EXP 	target_image: size = array([0.17295, 0.17295])
20.0345 	EXP 	target_image: image = 'Stimuli/eimd.png'
20.0345 	EXP 	text_4: autoDraw = True
20.0345 	EXP 	target_image: autoDraw = True
20.2349 	EXP 	text_4: autoDraw = False
20.2349 	EXP 	target_image: autoDraw = False
20.2349 	EXP 	text: color = 'pink (named)'
20.2349 	EXP 	text: autoDraw = True
20.5327 	EXP 	text: autoDraw = False
20.5327 	EXP 	text_5: color = 'pink (named)'
20.5327 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
20.5327 	EXP 	probe_image: size = array([0.17295, 0.17295])
20.5327 	EXP 	probe_image: image = 'Stimuli/edmd.png'
20.5327 	EXP 	text_5: autoDraw = True
20.5327 	EXP 	probe_image: autoDraw = True
20.7327 	EXP 	text_5: autoDraw = False
20.7327 	EXP 	probe_image: autoDraw = False
20.7327 	EXP 	text_2: color = 'pink (named)'
20.7327 	EXP 	text_2: autoDraw = True
21.4342 	EXP 	New trial (rep=3, index=0): None
21.4415 	DATA 	Keypress: s
21.4491 	EXP 	text_2: autoDraw = False
21.4491 	EXP 	text_4: color = 'pink (named)'
21.4491 	EXP 	target_image: pos = array([-0.17295,  0.     ])
21.4491 	EXP 	target_image: size = array([0.17295, 0.17295])
21.4491 	EXP 	target_image: image = 'Stimuli/eumu.png'
21.4491 	EXP 	text_4: autoDraw = True
21.4491 	EXP 	target_image: autoDraw = True
21.6495 	EXP 	text_4: autoDraw = False
21.6495 	EXP 	target_image: autoDraw = False
21.6495 	EXP 	text: color = 'pink (named)'
21.6495 	EXP 	text: autoDraw = True
21.9493 	EXP 	text: autoDraw = False
21.9493 	EXP 	text: autoDraw = False
21.9493 	EXP 	text_5: color = 'pink (named)'
21.9493 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
21.9493 	EXP 	probe_image: size = array([0.17295, 0.17295])
21.9493 	EXP 	probe_image: image = 'Stimuli/eumu.png'
21.9493 	EXP 	text_5: autoDraw = True
21.9493 	EXP 	probe_image: autoDraw = True
22.1495 	EXP 	text_5: autoDraw = False
22.1495 	EXP 	probe_image: autoDraw = False
22.1495 	EXP 	text_2: color = 'pink (named)'
22.1495 	EXP 	text_2: autoDraw = True
22.3175 	EXP 	New trial (rep=4, index=0): None
22.3246 	DATA 	Keypress: s
22.3324 	EXP 	text_2: autoDraw = False
22.3324 	EXP 	text_4: color = 'pink (named)'
22.3324 	EXP 	target_image: pos = array([0.17295, 0.     ])
22.3324 	EXP 	target_image: size = array([0.17295, 0.17295])
22.3324 	EXP 	target_image: image = 'Stimuli/eimd.png'
22.3324 	EXP 	text_4: autoDraw = True
22.3324 	EXP 	target_image: autoDraw = True
22.5352 	EXP 	text_4: autoDraw = False
22.5352 	EXP 	target_image: autoDraw = False
22.5352 	EXP 	text_4: autoDraw = False
22.5352 	EXP 	target_image: autoDraw = False
22.5352 	EXP 	text: color = 'pink (named)'
22.5352 	EXP 	text: autoDraw = True
22.8492 	EXP 	text: autoDraw = False
22.8492 	EXP 	text_5: color = 'pink (named)'
22.8492 	EXP 	probe_image: pos = array([0.17295, 0.     ])
22.8492 	EXP 	probe_image: size = array([0.17295, 0.17295])
22.8492 	EXP 	probe_image: image = 'Stimuli/eimd.png'
22.8492 	EXP 	text_5: autoDraw = True
22.8492 	EXP 	probe_image: autoDraw = True
23.0326 	EXP 	text_5: autoDraw = False
23.0326 	EXP 	probe_image: autoDraw = False
23.0326 	EXP 	text_2: color = 'pink (named)'
23.0326 	EXP 	text_2: autoDraw = True
23.4865 	EXP 	New trial (rep=5, index=0): None
23.4943 	DATA 	Keypress: s
23.4990 	EXP 	text_2: autoDraw = False
23.4990 	EXP 	text_4: color = 'pink (named)'
23.4990 	EXP 	target_image: pos = array([0.17295, 0.     ])
23.4990 	EXP 	target_image: size = array([0.17295, 0.17295])
23.4990 	EXP 	target_image: image = 'Stimuli/eumu.png'
23.4990 	EXP 	text_4: autoDraw = True
23.4990 	EXP 	target_image: autoDraw = True
23.6994 	EXP 	text_4: autoDraw = False
23.6994 	EXP 	target_image: autoDraw = False
23.6994 	EXP 	text_4: autoDraw = False
23.6994 	EXP 	target_image: autoDraw = False
23.6994 	EXP 	text: color = 'pink (named)'
23.6994 	EXP 	text: autoDraw = True
23.9993 	EXP 	text: autoDraw = False
23.9993 	EXP 	text: autoDraw = False
23.9993 	EXP 	text_5: color = 'pink (named)'
23.9993 	EXP 	probe_image: pos = array([0.17295, 0.     ])
23.9993 	EXP 	probe_image: size = array([0.17295, 0.17295])
23.9993 	EXP 	probe_image: image = 'Stimuli/eomu.png'
23.9993 	EXP 	text_5: autoDraw = True
23.9993 	EXP 	probe_image: autoDraw = True
24.1995 	EXP 	text_5: autoDraw = False
24.1995 	EXP 	probe_image: autoDraw = False
24.1995 	EXP 	text_5: autoDraw = False
24.1995 	EXP 	probe_image: autoDraw = False
24.1995 	EXP 	text_2: color = 'pink (named)'
24.1995 	EXP 	text_2: autoDraw = True
24.5008 	EXP 	New trial (rep=6, index=0): None
24.5084 	DATA 	Keypress: s
24.5159 	EXP 	text_2: autoDraw = False
24.5159 	EXP 	text_4: color = 'pink (named)'
24.5159 	EXP 	target_image: pos = array([-0.17295,  0.     ])
24.5159 	EXP 	target_image: size = array([0.17295, 0.17295])
24.5159 	EXP 	target_image: image = 'Stimuli/edmd.png'
24.5159 	EXP 	text_4: autoDraw = True
24.5159 	EXP 	target_image: autoDraw = True
24.7160 	EXP 	text_4: autoDraw = False
24.7160 	EXP 	target_image: autoDraw = False
24.7160 	EXP 	text: color = 'pink (named)'
24.7160 	EXP 	text: autoDraw = True
25.0157 	EXP 	text: autoDraw = False
25.0157 	EXP 	text_5: color = 'pink (named)'
25.0157 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
25.0157 	EXP 	probe_image: size = array([0.17295, 0.17295])
25.0157 	EXP 	probe_image: image = 'Stimuli/eimd.png'
25.0157 	EXP 	text_5: autoDraw = True
25.0157 	EXP 	probe_image: autoDraw = True
25.2160 	EXP 	text_5: autoDraw = False
25.2160 	EXP 	probe_image: autoDraw = False
25.2160 	EXP 	text_2: color = 'pink (named)'
25.2160 	EXP 	text_2: autoDraw = True
25.5695 	EXP 	New trial (rep=7, index=0): None
25.5766 	DATA 	Keypress: s
25.5828 	EXP 	text_2: autoDraw = False
25.5828 	EXP 	text_4: color = 'pink (named)'
25.5828 	EXP 	target_image: pos = array([0.17295, 0.     ])
25.5828 	EXP 	target_image: size = array([0.17295, 0.17295])
25.5828 	EXP 	target_image: image = 'Stimuli/eomu.png'
25.5828 	EXP 	text_4: autoDraw = True
25.5828 	EXP 	target_image: autoDraw = True
25.7827 	EXP 	text_4: autoDraw = False
25.7827 	EXP 	target_image: autoDraw = False
25.7827 	EXP 	text_4: autoDraw = False
25.7827 	EXP 	target_image: autoDraw = False
25.7827 	EXP 	text: color = 'pink (named)'
25.7827 	EXP 	text: autoDraw = True
26.0827 	EXP 	text: autoDraw = False
26.0827 	EXP 	text: autoDraw = False
26.0827 	EXP 	text_5: color = 'pink (named)'
26.0827 	EXP 	probe_image: pos = array([0.17295, 0.     ])
26.0827 	EXP 	probe_image: size = array([0.17295, 0.17295])
26.0827 	EXP 	probe_image: image = 'Stimuli/eomu.png'
26.0827 	EXP 	text_5: autoDraw = True
26.0827 	EXP 	probe_image: autoDraw = True
26.2827 	EXP 	text_5: autoDraw = False
26.2827 	EXP 	probe_image: autoDraw = False
26.2827 	EXP 	text_5: autoDraw = False
26.2827 	EXP 	probe_image: autoDraw = False
26.2827 	EXP 	text_2: color = 'pink (named)'
26.2827 	EXP 	text_2: autoDraw = True
26.4346 	EXP 	New trial (rep=8, index=0): None
26.4416 	DATA 	Keypress: s
26.4491 	EXP 	text_2: autoDraw = False
26.4491 	EXP 	text_4: color = 'pink (named)'
26.4491 	EXP 	target_image: pos = array([-0.17295,  0.     ])
26.4491 	EXP 	target_image: size = array([0.17295, 0.17295])
26.4491 	EXP 	target_image: image = 'Stimuli/eumu.png'
26.4491 	EXP 	text_4: autoDraw = True
26.4491 	EXP 	target_image: autoDraw = True
26.6495 	EXP 	text_4: autoDraw = False
26.6495 	EXP 	target_image: autoDraw = False
26.6495 	EXP 	text: color = 'pink (named)'
26.6495 	EXP 	text: autoDraw = True
26.9494 	EXP 	text: autoDraw = False
26.9494 	EXP 	text: autoDraw = False
26.9494 	EXP 	text_5: color = 'pink (named)'
26.9494 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
26.9494 	EXP 	probe_image: size = array([0.17295, 0.17295])
26.9494 	EXP 	probe_image: image = 'Stimuli/eomu.png'
26.9494 	EXP 	text_5: autoDraw = True
26.9494 	EXP 	probe_image: autoDraw = True
27.1495 	EXP 	text_5: autoDraw = False
27.1495 	EXP 	probe_image: autoDraw = False
27.1495 	EXP 	text_2: color = 'pink (named)'
27.1495 	EXP 	text_2: autoDraw = True
27.3535 	EXP 	New trial (rep=9, index=0): None
27.3601 	DATA 	Keypress: s
27.3658 	EXP 	text_2: autoDraw = False
27.3658 	EXP 	text_4: color = 'pink (named)'
27.3658 	EXP 	target_image: pos = array([0.17295, 0.     ])
27.3658 	EXP 	target_image: size = array([0.17295, 0.17295])
27.3658 	EXP 	target_image: image = 'Stimuli/eumu.png'
27.3658 	EXP 	text_4: autoDraw = True
27.3658 	EXP 	target_image: autoDraw = True
27.5687 	EXP 	text_4: autoDraw = False
27.5687 	EXP 	target_image: autoDraw = False
27.5687 	EXP 	text_4: autoDraw = False
27.5687 	EXP 	target_image: autoDraw = False
27.5687 	EXP 	text: color = 'pink (named)'
27.5687 	EXP 	text: autoDraw = True
27.8825 	EXP 	text: autoDraw = False
27.8825 	EXP 	text_5: color = 'pink (named)'
27.8825 	EXP 	probe_image: pos = array([0.17295, 0.     ])
27.8825 	EXP 	probe_image: size = array([0.17295, 0.17295])
27.8825 	EXP 	probe_image: image = 'Stimuli/eumu.png'
27.8825 	EXP 	text_5: autoDraw = True
27.8825 	EXP 	probe_image: autoDraw = True
28.0827 	EXP 	text_5: autoDraw = False
28.0827 	EXP 	probe_image: autoDraw = False
28.0827 	EXP 	text_2: color = 'pink (named)'
28.0827 	EXP 	text_2: autoDraw = True
28.2365 	EXP 	New trial (rep=10, index=0): None
28.2439 	DATA 	Keypress: s
28.2488 	EXP 	text_2: autoDraw = False
28.2488 	EXP 	text_4: color = 'pink (named)'
28.2488 	EXP 	target_image: pos = array([0.17295, 0.     ])
28.2488 	EXP 	target_image: size = array([0.17295, 0.17295])
28.2488 	EXP 	target_image: image = 'Stimuli/edmd.png'
28.2488 	EXP 	text_4: autoDraw = True
28.2488 	EXP 	target_image: autoDraw = True
28.4494 	EXP 	text_4: autoDraw = False
28.4494 	EXP 	target_image: autoDraw = False
28.4494 	EXP 	text_4: autoDraw = False
28.4494 	EXP 	target_image: autoDraw = False
28.4494 	EXP 	text: color = 'pink (named)'
28.4494 	EXP 	text: autoDraw = True
28.7491 	EXP 	text: autoDraw = False
28.7491 	EXP 	text: autoDraw = False
28.7491 	EXP 	text_5: color = 'pink (named)'
28.7491 	EXP 	probe_image: pos = array([0.17295, 0.     ])
28.7491 	EXP 	probe_image: size = array([0.17295, 0.17295])
28.7491 	EXP 	probe_image: image = 'Stimuli/edmd.png'
28.7491 	EXP 	text_5: autoDraw = True
28.7491 	EXP 	probe_image: autoDraw = True
28.9521 	EXP 	text_5: autoDraw = False
28.9521 	EXP 	probe_image: autoDraw = False
28.9521 	EXP 	text_5: autoDraw = False
28.9521 	EXP 	probe_image: autoDraw = False
28.9521 	EXP 	text_2: color = 'pink (named)'
28.9521 	EXP 	text_2: autoDraw = True
29.2684 	EXP 	New trial (rep=11, index=0): None
29.2749 	DATA 	Keypress: s
29.2825 	EXP 	text_2: autoDraw = False
29.2825 	EXP 	text_4: color = 'pink (named)'
29.2825 	EXP 	target_image: pos = array([0.17295, 0.     ])
29.2825 	EXP 	target_image: size = array([0.17295, 0.17295])
29.2825 	EXP 	target_image: image = 'Stimuli/eimd.png'
29.2825 	EXP 	text_4: autoDraw = True
29.2825 	EXP 	target_image: autoDraw = True
29.4852 	EXP 	text_4: autoDraw = False
29.4852 	EXP 	target_image: autoDraw = False
29.4852 	EXP 	text_4: autoDraw = False
29.4852 	EXP 	target_image: autoDraw = False
29.4852 	EXP 	text: color = 'pink (named)'
29.4852 	EXP 	text: autoDraw = True
29.7825 	EXP 	text: autoDraw = False
29.7825 	EXP 	text: autoDraw = False
29.7825 	EXP 	text_5: color = 'pink (named)'
29.7825 	EXP 	probe_image: pos = array([0.17295, 0.     ])
29.7825 	EXP 	probe_image: size = array([0.17295, 0.17295])
29.7825 	EXP 	probe_image: image = 'Stimuli/eomu.png'
29.7825 	EXP 	text_5: autoDraw = True
29.7825 	EXP 	probe_image: autoDraw = True
29.9828 	EXP 	text_5: autoDraw = False
29.9828 	EXP 	probe_image: autoDraw = False
29.9828 	EXP 	text_2: color = 'pink (named)'
29.9828 	EXP 	text_2: autoDraw = True
30.2181 	EXP 	New trial (rep=12, index=0): None
30.2259 	DATA 	Keypress: s
30.2324 	EXP 	text_2: autoDraw = False
30.2324 	EXP 	text_4: color = 'pink (named)'
30.2324 	EXP 	target_image: pos = array([0.17295, 0.     ])
30.2324 	EXP 	target_image: size = array([0.17295, 0.17295])
30.2324 	EXP 	target_image: image = 'Stimuli/eumu.png'
30.2324 	EXP 	text_4: autoDraw = True
30.2324 	EXP 	target_image: autoDraw = True
30.4352 	EXP 	text_4: autoDraw = False
30.4352 	EXP 	target_image: autoDraw = False
30.4352 	EXP 	text_4: autoDraw = False
30.4352 	EXP 	target_image: autoDraw = False
30.4352 	EXP 	text: color = 'pink (named)'
30.4352 	EXP 	text: autoDraw = True
30.7326 	EXP 	text: autoDraw = False
30.7326 	EXP 	text_5: color = 'pink (named)'
30.7326 	EXP 	probe_image: pos = array([0.17295, 0.     ])
30.7326 	EXP 	probe_image: size = array([0.17295, 0.17295])
30.7326 	EXP 	probe_image: image = 'Stimuli/eimd.png'
30.7326 	EXP 	text_5: autoDraw = True
30.7326 	EXP 	probe_image: autoDraw = True
30.9351 	EXP 	text_5: autoDraw = False
30.9351 	EXP 	probe_image: autoDraw = False
30.9351 	EXP 	text_5: autoDraw = False
30.9351 	EXP 	probe_image: autoDraw = False
30.9351 	EXP 	text_2: color = 'pink (named)'
30.9351 	EXP 	text_2: autoDraw = True
31.1705 	EXP 	New trial (rep=13, index=0): None
31.1798 	DATA 	Keypress: s
31.2012 	EXP 	text_2: autoDraw = False
31.2012 	EXP 	text_4: color = 'pink (named)'
31.2012 	EXP 	target_image: pos = array([0.17295, 0.     ])
31.2012 	EXP 	target_image: size = array([0.17295, 0.17295])
31.2012 	EXP 	target_image: image = 'Stimuli/eimd.png'
31.2012 	EXP 	text_4: autoDraw = True
31.2012 	EXP 	target_image: autoDraw = True
31.3995 	EXP 	text_4: autoDraw = False
31.3995 	EXP 	target_image: autoDraw = False
31.3995 	EXP 	text: color = 'pink (named)'
31.3995 	EXP 	text: autoDraw = True
31.6995 	EXP 	text: autoDraw = False
31.6995 	EXP 	text_5: color = 'pink (named)'
31.6995 	EXP 	probe_image: pos = array([0.17295, 0.     ])
31.6995 	EXP 	probe_image: size = array([0.17295, 0.17295])
31.6995 	EXP 	probe_image: image = 'Stimuli/eimd.png'
31.6995 	EXP 	text_5: autoDraw = True
31.6995 	EXP 	probe_image: autoDraw = True
31.8994 	EXP 	text_5: autoDraw = False
31.8994 	EXP 	probe_image: autoDraw = False
31.8994 	EXP 	text_2: color = 'pink (named)'
31.8994 	EXP 	text_2: autoDraw = True
32.1508 	EXP 	New trial (rep=14, index=0): None
32.1572 	DATA 	Keypress: s
32.1659 	EXP 	text_2: autoDraw = False
32.1659 	EXP 	text_4: color = 'pink (named)'
32.1659 	EXP 	target_image: pos = array([-0.17295,  0.     ])
32.1659 	EXP 	target_image: size = array([0.17295, 0.17295])
32.1659 	EXP 	target_image: image = 'Stimuli/edmd.png'
32.1659 	EXP 	text_4: autoDraw = True
32.1659 	EXP 	target_image: autoDraw = True
32.3659 	EXP 	text_4: autoDraw = False
32.3659 	EXP 	target_image: autoDraw = False
32.3659 	EXP 	text: color = 'pink (named)'
32.3659 	EXP 	text: autoDraw = True
32.6662 	EXP 	text: autoDraw = False
32.6662 	EXP 	text: autoDraw = False
32.6662 	EXP 	text_5: color = 'pink (named)'
32.6662 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
32.6662 	EXP 	probe_image: size = array([0.17295, 0.17295])
32.6662 	EXP 	probe_image: image = 'Stimuli/edmd.png'
32.6662 	EXP 	text_5: autoDraw = True
32.6662 	EXP 	probe_image: autoDraw = True
32.8660 	EXP 	text_5: autoDraw = False
32.8660 	EXP 	probe_image: autoDraw = False
32.8660 	EXP 	text_5: autoDraw = False
32.8660 	EXP 	probe_image: autoDraw = False
32.8660 	EXP 	text_2: color = 'pink (named)'
32.8660 	EXP 	text_2: autoDraw = True
