0.2434 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
11.9055 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='height', win=Window(...), wrapWidth=1)
11.9070 	EXP 	Created target_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='target_image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=512, units='height', win=Window(...))
12.3156 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='height', win=Window(...), wrapWidth=1)
12.7205 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_5', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='height', win=Window(...), wrapWidth=1)
12.7218 	EXP 	Created probe_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='probe_image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=512, units='height', win=Window(...))
13.1227 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='height', win=Window(...), wrapWidth=1)
13.9310 	EXP 	Created allDone = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='allDone', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='You are all done. Thank you!', units='height', win=Window(...), wrapWidth=1)
13.9674 	WARNING 	t of last frame was 2992.06ms (=1/0)
13.9674 	EXP 	text_top: autoDraw = True
13.9674 	EXP 	text_bottom: autoDraw = True
13.9674 	EXP 	ccimage: autoDraw = True
13.9900 	WARNING 	t of last frame was 22.61ms (=1/44)
14.0110 	WARNING 	t of last frame was 20.99ms (=1/47)
14.6496 	DATA 	Keypress: space
14.6553 	DEBUG 	Read csv file with pandas: Designs/design1.csv
14.6578 	DEBUG 	Clearing unnamed columns from Designs/design1.csv
14.6583 	EXP 	Imported Designs/design1.csv as conditions, 4 conditions, 2 params
14.6585 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
14.6588 	EXP 	New trial (rep=0, index=0): OrderedDict([('Block_type', 'conf_face'), ('instruction_text', 'Press S for same or D for different faces. Press <SPACE> to continue.')])
14.7005 	WARNING 	t of last frame was 58.67ms (=1/17)
14.7005 	EXP 	ccimage: size = [0.42800000000000005, 0.2699]
14.7005 	EXP 	text_top: autoDraw = False
14.7005 	EXP 	text_bottom: autoDraw = False
14.7005 	EXP 	ccimage: autoDraw = False
14.7005 	EXP 	text_3: text = 'Press S for same or D for different faces. Press <SPACE> to continue.'
14.7005 	EXP 	text_3: autoDraw = True
14.7230 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
15.7923 	EXP 	Created sequence: sequential, trialTypes=1, nReps=48, seed=None
15.7928 	EXP 	New trial (rep=0, index=0): None
15.8050 	DATA 	Keypress: space
15.8089 	EXP 	text_3: autoDraw = False
15.8089 	EXP 	text_4: color = 'pink (named)'
15.8089 	EXP 	target_image: pos = array([0.17295, 0.     ])
15.8089 	EXP 	target_image: size = array([0.17295, 0.17295])
15.8089 	EXP 	target_image: image = 'Stimuli/eumu.png'
15.8089 	EXP 	text_4: autoDraw = True
15.8089 	EXP 	target_image: autoDraw = True
16.0092 	EXP 	text_4: autoDraw = False
16.0092 	EXP 	target_image: autoDraw = False
16.0092 	EXP 	text: color = 'pink (named)'
16.0092 	EXP 	text: autoDraw = True
16.3089 	EXP 	text: autoDraw = False
16.3089 	EXP 	text_5: color = 'pink (named)'
16.3089 	EXP 	probe_image: pos = array([0.17295, 0.     ])
16.3089 	EXP 	probe_image: size = array([0.17295, 0.17295])
16.3089 	EXP 	probe_image: image = 'Stimuli/eomu.png'
16.3089 	EXP 	text_5: autoDraw = True
16.3089 	EXP 	probe_image: autoDraw = True
16.5093 	EXP 	text_5: autoDraw = False
16.5093 	EXP 	probe_image: autoDraw = False
16.5093 	EXP 	text_2: color = 'pink (named)'
16.5093 	EXP 	text_2: autoDraw = True
16.8949 	EXP 	New trial (rep=1, index=0): None
16.9018 	DATA 	Keypress: s
16.9088 	EXP 	text_2: autoDraw = False
16.9088 	EXP 	text_4: color = 'pink (named)'
16.9088 	EXP 	target_image: pos = array([-0.17295,  0.     ])
16.9088 	EXP 	target_image: size = array([0.17295, 0.17295])
16.9088 	EXP 	target_image: image = 'Stimuli/eumu.png'
16.9088 	EXP 	text_4: autoDraw = True
16.9088 	EXP 	target_image: autoDraw = True
17.1093 	EXP 	text_4: autoDraw = False
17.1093 	EXP 	target_image: autoDraw = False
17.1093 	EXP 	text: color = 'pink (named)'
17.1093 	EXP 	text: autoDraw = True
17.4092 	EXP 	text: autoDraw = False
17.4092 	EXP 	text_5: color = 'pink (named)'
17.4092 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
17.4092 	EXP 	probe_image: size = array([0.17295, 0.17295])
17.4092 	EXP 	probe_image: image = 'Stimuli/eomu.png'
17.4092 	EXP 	text_5: autoDraw = True
17.4092 	EXP 	probe_image: autoDraw = True
17.6092 	EXP 	text_5: autoDraw = False
17.6092 	EXP 	probe_image: autoDraw = False
17.6092 	EXP 	text_5: autoDraw = False
17.6092 	EXP 	probe_image: autoDraw = False
17.6092 	EXP 	text_2: color = 'pink (named)'
17.6092 	EXP 	text_2: autoDraw = True
17.7782 	EXP 	New trial (rep=2, index=0): None
17.7855 	DATA 	Keypress: s
17.7923 	EXP 	text_2: autoDraw = False
17.7923 	EXP 	text_4: color = 'pink (named)'
17.7923 	EXP 	target_image: pos = array([0.17295, 0.     ])
17.7923 	EXP 	target_image: size = array([0.17295, 0.17295])
17.7923 	EXP 	target_image: image = 'Stimuli/eumu.png'
17.7923 	EXP 	text_4: autoDraw = True
17.7923 	EXP 	target_image: autoDraw = True
17.9923 	EXP 	text_4: autoDraw = False
17.9923 	EXP 	target_image: autoDraw = False
17.9923 	EXP 	text_4: autoDraw = False
17.9923 	EXP 	target_image: autoDraw = False
17.9923 	EXP 	text: color = 'pink (named)'
17.9923 	EXP 	text: autoDraw = True
18.2918 	EXP 	text: autoDraw = False
18.2918 	EXP 	text_5: color = 'pink (named)'
18.2918 	EXP 	probe_image: pos = array([0.17295, 0.     ])
18.2918 	EXP 	probe_image: size = array([0.17295, 0.17295])
18.2918 	EXP 	probe_image: image = 'Stimuli/edmd.png'
18.2918 	EXP 	text_5: autoDraw = True
18.2918 	EXP 	probe_image: autoDraw = True
18.4924 	EXP 	text_5: autoDraw = False
18.4924 	EXP 	probe_image: autoDraw = False
18.4924 	EXP 	text_2: color = 'pink (named)'
18.4924 	EXP 	text_2: autoDraw = True
18.6798 	EXP 	New trial (rep=3, index=0): None
18.6885 	DATA 	Keypress: s
18.6925 	EXP 	text_2: autoDraw = False
18.6925 	EXP 	text_4: color = 'pink (named)'
18.6925 	EXP 	target_image: pos = array([0.17295, 0.     ])
18.6925 	EXP 	target_image: size = array([0.17295, 0.17295])
18.6925 	EXP 	target_image: image = 'Stimuli/eimd.png'
18.6925 	EXP 	text_4: autoDraw = True
18.6925 	EXP 	target_image: autoDraw = True
18.8925 	EXP 	text_4: autoDraw = False
18.8925 	EXP 	target_image: autoDraw = False
18.8925 	EXP 	text_4: autoDraw = False
18.8925 	EXP 	target_image: autoDraw = False
18.8925 	EXP 	text: color = 'pink (named)'
18.8925 	EXP 	text: autoDraw = True
19.1922 	EXP 	text: autoDraw = False
19.1922 	EXP 	text: autoDraw = False
19.1922 	EXP 	text_5: color = 'pink (named)'
19.1922 	EXP 	probe_image: pos = array([0.17295, 0.     ])
19.1922 	EXP 	probe_image: size = array([0.17295, 0.17295])
19.1922 	EXP 	probe_image: image = 'Stimuli/eimd.png'
19.1922 	EXP 	text_5: autoDraw = True
19.1922 	EXP 	probe_image: autoDraw = True
19.3925 	EXP 	text_5: autoDraw = False
19.3925 	EXP 	probe_image: autoDraw = False
19.3925 	EXP 	text_5: autoDraw = False
19.3925 	EXP 	probe_image: autoDraw = False
19.3925 	EXP 	text_2: color = 'pink (named)'
19.3925 	EXP 	text_2: autoDraw = True
19.4940 	EXP 	New trial (rep=4, index=0): None
19.5006 	DATA 	Keypress: s
19.5089 	EXP 	text_2: autoDraw = False
19.5089 	EXP 	text_4: color = 'pink (named)'
19.5089 	EXP 	target_image: pos = array([-0.17295,  0.     ])
19.5089 	EXP 	target_image: size = array([0.17295, 0.17295])
19.5089 	EXP 	target_image: image = 'Stimuli/eimd.png'
19.5089 	EXP 	text_4: autoDraw = True
19.5089 	EXP 	target_image: autoDraw = True
19.7091 	EXP 	text_4: autoDraw = False
19.7091 	EXP 	target_image: autoDraw = False
19.7091 	EXP 	text: color = 'pink (named)'
19.7091 	EXP 	text: autoDraw = True
20.0090 	EXP 	text: autoDraw = False
20.0090 	EXP 	text: autoDraw = False
20.0090 	EXP 	text_5: color = 'pink (named)'
20.0090 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
20.0090 	EXP 	probe_image: size = array([0.17295, 0.17295])
20.0090 	EXP 	probe_image: image = 'Stimuli/eimd.png'
20.0090 	EXP 	text_5: autoDraw = True
20.0090 	EXP 	probe_image: autoDraw = True
20.2116 	EXP 	text_5: autoDraw = False
20.2116 	EXP 	probe_image: autoDraw = False
20.2116 	EXP 	text_5: autoDraw = False
20.2116 	EXP 	probe_image: autoDraw = False
20.2116 	EXP 	text_2: color = 'pink (named)'
20.2116 	EXP 	text_2: autoDraw = True
20.2459 	EXP 	New trial (rep=5, index=0): None
20.2523 	DATA 	Keypress: s
20.2589 	EXP 	text_2: autoDraw = False
20.2589 	EXP 	text_4: color = 'pink (named)'
20.2589 	EXP 	target_image: pos = array([0.17295, 0.     ])
20.2589 	EXP 	target_image: size = array([0.17295, 0.17295])
20.2589 	EXP 	target_image: image = 'Stimuli/edmd.png'
20.2589 	EXP 	text_4: autoDraw = True
20.2589 	EXP 	target_image: autoDraw = True
20.4590 	EXP 	text_4: autoDraw = False
20.4590 	EXP 	target_image: autoDraw = False
20.4590 	EXP 	text_4: autoDraw = False
20.4590 	EXP 	target_image: autoDraw = False
20.4590 	EXP 	text: color = 'pink (named)'
20.4590 	EXP 	text: autoDraw = True
20.7591 	EXP 	text: autoDraw = False
20.7591 	EXP 	text: autoDraw = False
20.7591 	EXP 	text_5: color = 'pink (named)'
20.7591 	EXP 	probe_image: pos = array([0.17295, 0.     ])
20.7591 	EXP 	probe_image: size = array([0.17295, 0.17295])
20.7591 	EXP 	probe_image: image = 'Stimuli/edmd.png'
20.7591 	EXP 	text_5: autoDraw = True
20.7591 	EXP 	probe_image: autoDraw = True
20.9591 	EXP 	text_5: autoDraw = False
20.9591 	EXP 	probe_image: autoDraw = False
20.9591 	EXP 	text_5: autoDraw = False
20.9591 	EXP 	probe_image: autoDraw = False
20.9591 	EXP 	text_2: color = 'pink (named)'
20.9591 	EXP 	text_2: autoDraw = True
21.0470 	EXP 	New trial (rep=6, index=0): None
21.0551 	DATA 	Keypress: s
21.0588 	EXP 	text_2: autoDraw = False
21.0588 	EXP 	text_4: color = 'pink (named)'
21.0588 	EXP 	target_image: pos = array([-0.17295,  0.     ])
21.0588 	EXP 	target_image: size = array([0.17295, 0.17295])
21.0588 	EXP 	target_image: image = 'Stimuli/eomu.png'
21.0588 	EXP 	text_4: autoDraw = True
21.0588 	EXP 	target_image: autoDraw = True
21.2617 	EXP 	text_4: autoDraw = False
21.2617 	EXP 	target_image: autoDraw = False
21.2617 	EXP 	text_4: autoDraw = False
21.2617 	EXP 	target_image: autoDraw = False
21.2617 	EXP 	text: color = 'pink (named)'
21.2617 	EXP 	text: autoDraw = True
21.5756 	EXP 	text: autoDraw = False
21.5756 	EXP 	text_5: color = 'pink (named)'
21.5756 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
21.5756 	EXP 	probe_image: size = array([0.17295, 0.17295])
21.5756 	EXP 	probe_image: image = 'Stimuli/eomu.png'
21.5756 	EXP 	text_5: autoDraw = True
21.5756 	EXP 	probe_image: autoDraw = True
21.7779 	EXP 	text_5: autoDraw = False
21.7779 	EXP 	probe_image: autoDraw = False
21.7779 	EXP 	text_2: color = 'pink (named)'
21.7779 	EXP 	text_2: autoDraw = True
21.8627 	EXP 	New trial (rep=7, index=0): None
21.8696 	DATA 	Keypress: s
21.8754 	EXP 	text_2: autoDraw = False
21.8754 	EXP 	text_4: color = 'pink (named)'
21.8754 	EXP 	target_image: pos = array([-0.17295,  0.     ])
21.8754 	EXP 	target_image: size = array([0.17295, 0.17295])
21.8754 	EXP 	target_image: image = 'Stimuli/edmd.png'
21.8754 	EXP 	text_4: autoDraw = True
21.8754 	EXP 	target_image: autoDraw = True
22.0784 	EXP 	text_4: autoDraw = False
22.0784 	EXP 	target_image: autoDraw = False
22.0784 	EXP 	text_4: autoDraw = False
22.0784 	EXP 	target_image: autoDraw = False
22.0784 	EXP 	text: color = 'pink (named)'
22.0784 	EXP 	text: autoDraw = True
22.3923 	EXP 	text: autoDraw = False
22.3923 	EXP 	text_5: color = 'pink (named)'
22.3923 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
22.3923 	EXP 	probe_image: size = array([0.17295, 0.17295])
22.3923 	EXP 	probe_image: image = 'Stimuli/edmd.png'
22.3923 	EXP 	text_5: autoDraw = True
22.3923 	EXP 	probe_image: autoDraw = True
22.5927 	EXP 	text_5: autoDraw = False
22.5927 	EXP 	probe_image: autoDraw = False
22.5927 	EXP 	text_2: color = 'pink (named)'
22.5927 	EXP 	text_2: autoDraw = True
22.6143 	EXP 	New trial (rep=8, index=0): None
22.6215 	DATA 	Keypress: s
22.6254 	EXP 	text_2: autoDraw = False
22.6254 	EXP 	text_4: color = 'pink (named)'
22.6254 	EXP 	target_image: pos = array([-0.17295,  0.     ])
22.6254 	EXP 	target_image: size = array([0.17295, 0.17295])
22.6254 	EXP 	target_image: image = 'Stimuli/edmd.png'
22.6254 	EXP 	text_4: autoDraw = True
22.6254 	EXP 	target_image: autoDraw = True
22.8282 	EXP 	text_4: autoDraw = False
22.8282 	EXP 	target_image: autoDraw = False
22.8282 	EXP 	text_4: autoDraw = False
22.8282 	EXP 	target_image: autoDraw = False
22.8282 	EXP 	text: color = 'pink (named)'
22.8282 	EXP 	text: autoDraw = True
23.1421 	EXP 	text: autoDraw = False
23.1421 	EXP 	text_5: color = 'pink (named)'
23.1421 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
23.1421 	EXP 	probe_image: size = array([0.17295, 0.17295])
23.1421 	EXP 	probe_image: image = 'Stimuli/eomu.png'
23.1421 	EXP 	text_5: autoDraw = True
23.1421 	EXP 	probe_image: autoDraw = True
23.3425 	EXP 	text_5: autoDraw = False
23.3425 	EXP 	probe_image: autoDraw = False
23.3425 	EXP 	text_2: color = 'pink (named)'
23.3425 	EXP 	text_2: autoDraw = True
23.3961 	EXP 	New trial (rep=9, index=0): None
23.4030 	DATA 	Keypress: s
23.4089 	EXP 	text_2: autoDraw = False
23.4089 	EXP 	text_4: color = 'pink (named)'
23.4089 	EXP 	target_image: pos = array([-0.17295,  0.     ])
23.4089 	EXP 	target_image: size = array([0.17295, 0.17295])
23.4089 	EXP 	target_image: image = 'Stimuli/eimd.png'
23.4089 	EXP 	text_4: autoDraw = True
23.4089 	EXP 	target_image: autoDraw = True
23.6115 	EXP 	text_4: autoDraw = False
23.6115 	EXP 	target_image: autoDraw = False
23.6115 	EXP 	text_4: autoDraw = False
23.6115 	EXP 	target_image: autoDraw = False
23.6115 	EXP 	text: color = 'pink (named)'
23.6115 	EXP 	text: autoDraw = True
23.8618 	DATA 	Keypress: s
23.9093 	EXP 	text: autoDraw = False
23.9093 	EXP 	text: autoDraw = False
23.9093 	EXP 	text_5: color = 'pink (named)'
23.9093 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
23.9093 	EXP 	probe_image: size = array([0.17295, 0.17295])
23.9093 	EXP 	probe_image: image = 'Stimuli/eomu.png'
23.9093 	EXP 	text_5: autoDraw = True
23.9093 	EXP 	probe_image: autoDraw = True
24.1115 	EXP 	text_5: autoDraw = False
24.1115 	EXP 	probe_image: autoDraw = False
24.1115 	EXP 	text_5: autoDraw = False
24.1115 	EXP 	probe_image: autoDraw = False
24.1115 	EXP 	text_2: color = 'pink (named)'
24.1115 	EXP 	text_2: autoDraw = True
25.0471 	EXP 	New trial (rep=10, index=0): None
25.0543 	DATA 	Keypress: s
25.0586 	EXP 	text_2: autoDraw = False
25.0586 	EXP 	text_4: color = 'pink (named)'
25.0586 	EXP 	target_image: pos = array([0.17295, 0.     ])
25.0586 	EXP 	target_image: size = array([0.17295, 0.17295])
25.0586 	EXP 	target_image: image = 'Stimuli/edmd.png'
25.0586 	EXP 	text_4: autoDraw = True
25.0586 	EXP 	target_image: autoDraw = True
25.2591 	EXP 	text_4: autoDraw = False
25.2591 	EXP 	target_image: autoDraw = False
25.2591 	EXP 	text_4: autoDraw = False
25.2591 	EXP 	target_image: autoDraw = False
25.2591 	EXP 	text: color = 'pink (named)'
25.2591 	EXP 	text: autoDraw = True
25.5590 	EXP 	text: autoDraw = False
25.5590 	EXP 	text: autoDraw = False
25.5590 	EXP 	text_5: color = 'pink (named)'
25.5590 	EXP 	probe_image: pos = array([0.17295, 0.     ])
25.5590 	EXP 	probe_image: size = array([0.17295, 0.17295])
25.5590 	EXP 	probe_image: image = 'Stimuli/eimd.png'
25.5590 	EXP 	text_5: autoDraw = True
25.5590 	EXP 	probe_image: autoDraw = True
25.7594 	EXP 	text_5: autoDraw = False
25.7594 	EXP 	probe_image: autoDraw = False
25.7594 	EXP 	text_5: autoDraw = False
25.7594 	EXP 	probe_image: autoDraw = False
25.7594 	EXP 	text_2: color = 'pink (named)'
25.7594 	EXP 	text_2: autoDraw = True
25.8477 	EXP 	New trial (rep=11, index=0): None
25.8556 	DATA 	Keypress: s
25.8777 	EXP 	text_2: autoDraw = False
25.8777 	EXP 	text_4: color = 'pink (named)'
25.8777 	EXP 	target_image: pos = array([-0.17295,  0.     ])
25.8777 	EXP 	target_image: size = array([0.17295, 0.17295])
25.8777 	EXP 	target_image: image = 'Stimuli/eumu.png'
25.8777 	EXP 	text_4: autoDraw = True
25.8777 	EXP 	target_image: autoDraw = True
26.0760 	EXP 	text_4: autoDraw = False
26.0760 	EXP 	target_image: autoDraw = False
26.0760 	EXP 	text: color = 'pink (named)'
26.0760 	EXP 	text: autoDraw = True
26.3758 	EXP 	text: autoDraw = False
26.3758 	EXP 	text_5: color = 'pink (named)'
26.3758 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
26.3758 	EXP 	probe_image: size = array([0.17295, 0.17295])
26.3758 	EXP 	probe_image: image = 'Stimuli/eumu.png'
26.3758 	EXP 	text_5: autoDraw = True
26.3758 	EXP 	probe_image: autoDraw = True
26.5760 	EXP 	text_5: autoDraw = False
26.5760 	EXP 	probe_image: autoDraw = False
26.5760 	EXP 	text_2: color = 'pink (named)'
26.5760 	EXP 	text_2: autoDraw = True
26.6303 	EXP 	New trial (rep=12, index=0): None
26.6384 	DATA 	Keypress: s
26.6424 	EXP 	text_2: autoDraw = False
26.6424 	EXP 	text_4: color = 'pink (named)'
26.6424 	EXP 	target_image: pos = array([-0.17295,  0.     ])
26.6424 	EXP 	target_image: size = array([0.17295, 0.17295])
26.6424 	EXP 	target_image: image = 'Stimuli/eomu.png'
26.6424 	EXP 	text_4: autoDraw = True
26.6424 	EXP 	target_image: autoDraw = True
26.8451 	EXP 	text_4: autoDraw = False
26.8451 	EXP 	target_image: autoDraw = False
26.8451 	EXP 	text_4: autoDraw = False
26.8451 	EXP 	target_image: autoDraw = False
26.8451 	EXP 	text: color = 'pink (named)'
26.8451 	EXP 	text: autoDraw = True
27.0959 	DATA 	Keypress: s
27.1424 	EXP 	text: autoDraw = False
27.1424 	EXP 	text: autoDraw = False
27.1424 	EXP 	text_5: color = 'pink (named)'
27.1424 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
27.1424 	EXP 	probe_image: size = array([0.17295, 0.17295])
27.1424 	EXP 	probe_image: image = 'Stimuli/eomu.png'
27.1424 	EXP 	text_5: autoDraw = True
27.1424 	EXP 	probe_image: autoDraw = True
27.3427 	EXP 	text_5: autoDraw = False
27.3427 	EXP 	probe_image: autoDraw = False
27.3427 	EXP 	text_5: autoDraw = False
27.3427 	EXP 	probe_image: autoDraw = False
27.3427 	EXP 	text_2: color = 'pink (named)'
27.3427 	EXP 	text_2: autoDraw = True
27.7307 	EXP 	New trial (rep=13, index=0): None
27.7385 	DATA 	Keypress: s
27.7425 	EXP 	text_2: autoDraw = False
27.7425 	EXP 	text_4: color = 'pink (named)'
27.7425 	EXP 	target_image: pos = array([-0.17295,  0.     ])
27.7425 	EXP 	target_image: size = array([0.17295, 0.17295])
27.7425 	EXP 	target_image: image = 'Stimuli/edmd.png'
27.7425 	EXP 	text_4: autoDraw = True
27.7425 	EXP 	target_image: autoDraw = True
27.9426 	EXP 	text_4: autoDraw = False
27.9426 	EXP 	target_image: autoDraw = False
27.9426 	EXP 	text_4: autoDraw = False
27.9426 	EXP 	target_image: autoDraw = False
27.9426 	EXP 	text: color = 'pink (named)'
27.9426 	EXP 	text: autoDraw = True
28.0962 	DATA 	Keypress: s
28.2423 	EXP 	text: autoDraw = False
28.2423 	EXP 	text: autoDraw = False
28.2423 	EXP 	text_5: color = 'pink (named)'
28.2423 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
28.2423 	EXP 	probe_image: size = array([0.17295, 0.17295])
28.2423 	EXP 	probe_image: image = 'Stimuli/eimd.png'
28.2423 	EXP 	text_5: autoDraw = True
28.2423 	EXP 	probe_image: autoDraw = True
28.4425 	EXP 	text_5: autoDraw = False
28.4425 	EXP 	probe_image: autoDraw = False
28.4425 	EXP 	text_5: autoDraw = False
28.4425 	EXP 	probe_image: autoDraw = False
28.4425 	EXP 	text_2: color = 'pink (named)'
28.4425 	EXP 	text_2: autoDraw = True
28.6955 	EXP 	New trial (rep=14, index=0): None
28.7029 	DATA 	Keypress: s
